0.3000e-8 0.9600e-7 0.1352e-5 0.1219e-4 0.7850e-4 0.3857e-3 0.1503e-2 0.4763e-2 0.1250e-1 0.2759e-1 0.5233e-1 0.8710e-1 0.1252e+0 0.1489e+0 0.1511e+0 0.1335e+0 0.9933e-1 0.7089e-1 0.4581e-1
0.3800e-7 0.1015e-5 0.1282e-4 0.1021e-3 0.5746e-3 0.2422e-2 0.7917e-2 0.2046e-1 0.4216e-1 0.6934e-1 0.9067e-1 0.9192e-1 0.6443e-1 0.2188e-1 0.6137e-4 0.1791e-1 0.5986e-1 0.1042e+0 0.1270e+0
0.2290e-6 0.5504e-5 0.6235e-4 0.4400e-3 0.2157e-2 0.7759e-2 0.2105e-1 0.4342e-1 0.6749e-1 0.7630e-1 0.5732e-1 0.2079e-1 0.9117e-5 0.2082e-1 0.6021e-1 0.6945e-1 0.3594e-1 0.3555e-2 0.8647e-2
0.9380e-6 0.2050e-4 0.2085e-3 0.1302e-2 0.5550e-2 0.1692e-1 0.3753e-1 0.5993e-1 0.6556e-1 0.4251e-1 0.9007e-2 0.2638e-2 0.3318e-1 0.5534e-1 0.3292e-1 0.1315e-2 0.1298e-1 0.5162e-1 0.6175e-1
0.2973e-5 0.5907e-4 0.5399e-3 0.2985e-2 0.1102e-1 0.2824e-1 0.5021e-1 0.5912e-1 0.3962e-1 0.7888e-2 0.3116e-2 0.3133e-1 0.4515e-1 0.1725e-1 0.6832e-3 0.2930e-1 0.4766e-1 0.2274e-1 0.1000e-8
0.7765e-5 0.1405e-3 0.1155e-2 0.5648e-2 0.1801e-1 0.3840e-1 0.5323e-1 0.4252e-1 0.1210e-1 0.9855e-3 0.2435e-1 0.3886e-1 0.1471e-1 0.1240e-2 0.2952e-1 0.3858e-1 0.8099e-2 0.5528e-2 0.3814e-1
0.1735e-4 0.2868e-3 0.2124e-2 0.9188e-2 0.2521e-1 0.4416e-1 0.4583e-1 0.2106e-1 0.2119e-3 0.1462e-1 0.3451e-1 0.1817e-1 0.8818e-4 0.2247e-1 0.3248e-1 0.5571e-2 0.7635e-2 0.3512e-1 0.2296e-1
0.3417e-4 0.5160e-3 0.3448e-2 0.1320e-1 0.3105e-1 0.4397e-1 0.3208e-1 0.5502e-2 0.4401e-2 0.2724e-1 0.2424e-1 0.1388e-2 0.1241e-1 0.2965e-1 0.8099e-2 0.4870e-2 0.2948e-1 0.1836e-1 0.1664e-3
