wavenumber intensity
-10.415085362243243 0.2647234227117121
-10.415085362243243 0.24438093467788158
-10.415085362243243 0.23002153135988346
-10.415085362243243 0.21566212804188545
-10.382413686154539 0.19651625695122132
-10.382413686154539 0.18335347057638984
-10.382413686154539 0.17098842883033594
-10.349742010065835 0.15902225939867087
-10.327960892673367 0.14067413293678455
-10.317070333977131 0.1231237511036758
-10.251726981799726 0.11514630481589905
-10.219055305711022 0.12870796350511948
-10.18638362962232 0.14745496228139465
-10.153711953533616 0.1857467044627228
-10.145544034511438 0.16660083337205878
-10.114505942227172 0.2539538702232136
-10.121040277444912 0.23839784996204905
-10.121040277444912 0.22164521275771798
-10.121040277444912 0.2028982139814428
-10.080200682334032 0.42267685920969067
-10.088368601356208 0.40552534969097065
-10.088368601356208 0.3867783509146955
-10.088368601356208 0.37122233065353094
-10.10470443940056 0.3544696934491999
-10.10470443940056 0.34011029013120186
-10.10470443940056 0.32575088681320385
-10.10470443940056 0.31139148349520573
-10.10470443940056 0.2970320801772077
-10.10470443940056 0.2826726768592097
-10.121040277444912 0.2730997413138776
-10.049162590049765 0.7823799123255417
-10.055696925267505 0.7629149433833666
-10.055696925267505 0.7485555400653685
-10.055696925267505 0.7341961367473705
-10.055696925267505 0.7198367334293725
-10.055696925267505 0.7054773301113744
-10.055696925267505 0.6911179267933764
-10.055696925267505 0.6767585234753783
-10.055696925267505 0.6623991201573802
-10.055696925267505 0.6480397168393822
-10.055696925267505 0.6336803135213842
-10.055696925267505 0.6193209102033861
-10.055696925267505 0.6049615068853881
-10.055696925267505 0.5906021035673901
-10.055696925267505 0.576242700249392
-10.055696925267505 0.5618832969313939
-10.055696925267505 0.5475238936133958
-10.055696925267505 0.5331644902953978
-10.055696925267505 0.5188050869773998
-10.055696925267505 0.5044456836594017
-10.055696925267505 0.49008628034140367
-10.055696925267505 0.47572687702340566
-10.055696925267505 0.46136747370540765
-10.072032763311856 0.4478058150161872
-10.088368601356208 0.43583964558452215
-10.0230252491788 0.9910699072137801
-10.0230252491788 0.976710503895782
-10.0230252491788 0.962351100577784
-10.0230252491788 0.9479916972597859
-10.0230252491788 0.9336322939417878
-10.0230252491788 0.9192728906237898
-10.0230252491788 0.9049134873057918
-10.0230252491788 0.8905540839877937
-10.0230252491788 0.8761946806697957
-10.0230252491788 0.8618352773517977
-10.0230252491788 0.8474758740337995
-10.0230252491788 0.8331164707158015
-10.0230252491788 0.8187570673978035
-10.0230252491788 0.8043976640798054
-9.974017735045745 0.7924314946481403
-9.990353573090097 0.7756788574438094
-9.974017735045745 0.7625160710689778
-9.990353573090097 0.7469600508078132
-9.990353573090097 0.7326006474898152
-9.974017735045745 0.7134547763991511
-9.974017735045745 0.6990953730811531
-9.974017735045745 0.684735969763155
-9.974017735045745 0.670376566445157
-9.974017735045745 0.656017163127159
-9.990353573090097 0.646444227581827
-9.974017735045745 0.6320848242638288
-9.974017735045745 0.6177254209458307
-9.974017735045745 0.6033660176278328
-9.974017735045745 0.5890066143098347
-9.974017735045745 0.5746472109918367
-9.974017735045745 0.5602878076738386
-9.957681897001395 0.5427374258407298
-9.957681897001395 0.5283780225227318
-9.957681897001395 0.5140186192047338
-9.957681897001395 0.4996592158867357
-9.957681897001395 0.4852998125687378
-9.957681897001395 0.47094040925073966
-9.965849816023571 0.4549855166751863
-9.957681897001395 0.3658375544092817
-9.957681897001395 0.8307232368294686
-9.925010220912691 0.4390306240996328
-9.918475885694951 0.3429821707948014
-9.925010220912691 0.3241553975556484
-9.925010220912691 0.30979599423765036
-9.90867438286834 0.42148024226652414
-9.90867438286834 0.40712083894852613
-9.90867438286834 0.392761435630528
-9.90867438286834 0.37840203231253
-9.90867438286834 0.2922456124045417
-9.90867438286834 0.2778862090865436
-9.892338544823989 0.26033582725343496
-9.892338544823989 0.24597642393543695
-9.900506463846163 0.23002153135988346
-9.892338544823989 0.364042628994532
-9.876002706779637 0.21566212804188545
-9.876002706779637 0.20130272472388744
-9.876002706779637 0.18694332140588932
-9.876002706779637 0.1725839180878913
-9.892338544823989 0.16540421642889225
-9.859666868735285 0.14805327075297792
-9.794323516557878 0.13309555896339664
-9.745316002424822 0.12232600647489811
-9.696308488291766 0.17138730114472478
-9.696308488291766 0.1518425577396718
-9.72898016438047 0.13907864367922917
-9.655468893180888 0.2048925755533869
-9.663636812203064 0.19013429992099995
-9.641855694810594 0.3624471397369765
-9.647300974158712 0.34489675790386787
-9.647300974158712 0.33053735458586986
-9.647300974158712 0.31617795126787174
-9.63096513611436 0.30102080332109615
-9.647300974158712 0.2874591446318757
-9.647300974158712 0.2730997413138776
-9.647300974158712 0.2587403379958796
-9.647300974158712 0.24438093467788158
-9.647300974158712 0.23002153135988346
-9.663636812203064 0.22044859581455145
-9.598293460025657 0.40173606270427686
-9.598293460025657 0.38917158480102854
-9.559087448719215 0.48178973620211596
-9.565621783936955 0.46136747370540765
-9.565621783936955 0.44700807038740964
-9.565621783936955 0.4326486670694115
-9.565621783936955 0.4182892637514135
-9.581957621981307 0.3772054153693635
-9.53295010784825 0.5299735117802872
-9.53295010784825 0.5156141084622892
-9.53295010784825 0.501254705144291
-9.493744096541807 0.4056848986167262
-9.500278431759547 0.3867783509146955
-9.500278431759547 0.4837043233111823
-9.483942593715195 0.4705415369363508
-9.483942593715195 0.4549855166751863
-9.483942593715195 0.44062611335718815
-9.467606755670843 0.4246712207816348
-9.478497314367079 0.3624471397369765
-9.467606755670843 0.34649224716142324
-9.467606755670843 0.33213284384342523
-9.467606755670843 0.3177734405254271
-9.467606755670843 0.3026162925786513
-9.461072420453103 0.2730997413138776
-9.451270917626491 0.2515606363368805
-9.43493507958214 0.2379989776476601
-9.43493507958214 0.22363957432966208
-9.43493507958214 0.40233437117586
-9.43493507958214 0.387974967857862
-9.43493507958214 0.37600879842619694
-9.43493507958214 0.2922456124045417
-9.413153962189671 0.20449370323899807
-9.418599241537787 0.18694332140588932
-9.402263403493436 0.17098842883033594
-9.402263403493436 0.15662902551233782
-9.43493507958214 0.15104481311089424
-9.369591727404732 0.13907864367922917
-9.369591727404732 0.12551698499000874
-9.33692005131603 0.10876434778567767
-9.33692005131603 0.09520268909645746
-9.304248375227326 0.08004554114968165
-9.263408780116446 0.06488839320290585
-9.181729589894688 0.0577086915439069
-9.108218318695105 0.052922223771240784
-9.042874966517699 0.06070023390182322
-9.00203537140682 0.07924779652090397
-8.970997279122551 0.10605201604783365
-9.010203290428995 0.09121396595256903
-8.94485993825159 0.14745496228139465
-8.961195776295941 0.1271124742475641
-8.912188262162886 0.21745705345663524
-8.912188262162886 0.19890949083755438
-8.912188262162886 0.17019068420155825
-8.872982250856442 0.23767987979614913
-8.871348667052006 0.18275516210480658
-8.830509071941126 0.21566212804188545
-8.814173233896774 0.20050498009510975
-8.814173233896774 0.23002153135988346
-8.797837395852422 0.18455008751955637
-8.78150155780807 0.1677974503152253
-8.78150155780807 0.14745496228139465
-8.748829881719368 0.12591585730439758
-8.727048764326899 0.10397788001301167
-8.72432612465284 0.08523088123673639
-8.716158205630665 0.13907864367922917
-8.68348652954196 0.06548670167448911
-8.618143177364555 0.047338011369797206
-8.618143177364555 0.06249515931657301
-8.520128149098444 0.04015830971079826
-8.422113120832334 0.044545905169075306
-8.350235433437186 0.0629738060938394
-8.356769768654928 0.04813575599857489
-8.28489208125978 0.09600043372523492
-8.29142641647752 0.07845005189212628
-8.258754740388817 0.16420759948572572
-8.258754740388817 0.1470560899670058
-8.258754740388817 0.13349443127778549
-8.275090578433169 0.1175395387022321
-8.29142641647752 0.0672816270892389
-8.226083064300113 0.2695098904843781
-8.217915145277939 0.24797078550738105
-8.219548729082373 0.21566212804188545
-8.226083064300113 0.19651625695122132
-8.226083064300113 0.182954598262001
-8.193411388211409 0.364042628994532
-8.209747226255761 0.34489675790386787
-8.209747226255761 0.33053735458586986
-8.209747226255761 0.31617795126787174
-8.209747226255761 0.30181854794987373
-8.209747226255761 0.2874591446318757
-8.226083064300113 0.23480799913254946
-8.160739712122705 0.42626671003919014
-8.154205376904965 0.39036820174419506
-8.193411388211409 0.17019068420155825
-8.128068036034003 0.6257028672336076
-8.128068036034003 0.6113434639156095
-8.128068036034003 0.5969840605976114
-8.128068036034003 0.5826246572796133
-8.128068036034003 0.5682652539616153
-8.128068036034003 0.5539058506436173
-8.128068036034003 0.5395464473256192
-8.128068036034003 0.5251870440076212
-8.128068036034003 0.5108276406896232
-8.128068036034003 0.49646823737162504
-8.128068036034003 0.4821088340536269
-8.128068036034003 0.4677494307356289
-8.128068036034003 0.4533900274176309
-8.128068036034003 0.4390306240996328
-8.119900117011827 0.41310392366435855
-8.0953963599453 0.3700257137103644
-8.056190348638856 0.392761435630528
-8.056190348638856 0.34968322567653387
-8.062724683856597 0.3289418653283145
-8.056190348638856 0.2922456124045417
-8.062724683856597 0.5698607432191707
-8.062724683856597 0.5555013399011726
-8.062724683856597 0.5411419365831746
-8.046388845812245 0.5219960654925104
-8.046388845812245 0.5076366621745124
-8.046388845812245 0.4932772588565144
-8.046388845812245 0.4789178555385163
-8.046388845812245 0.4645584522205183
-8.046388845812245 0.45019904890252027
-8.046388845812245 0.43583964558452215
-8.046388845812245 0.42148024226652414
-8.062724683856597 0.41190730672119213
-8.046388845812245 0.3137847173815388
-8.040943566464128 0.2667177842836562
-8.046388845812245 0.24916740245054758
-8.030053007767894 0.23640348839010483
-8.030053007767894 0.22204408507210682
-8.030053007767894 0.21207227721238597
-8.030053007767894 0.373615564539864
-8.013717169723542 0.19890949083755438
-8.013717169723542 0.18455008751955637
-7.997381331679189 0.17098842883033594
-7.997381331679189 0.15662902551233782
-7.997381331679189 0.1430673668231176
-7.964709655590486 0.12152826184612053
-7.940205898523958 0.09839366761156798
-7.932037979501782 0.15343804699722718
-7.915702141457431 0.08642749817990292
-7.907534222435255 0.0672816270892389
-7.874862546346551 0.05172560682807448
-7.801351275146969 0.03676789503849309
-7.703336246880858 0.025400034078411293
-7.637992894703451 0.014630481589912758
-7.539977866437341 0.011439503074802015
-7.441962838171231 0.009844013817246644
-7.343947809905121 0.009844013817246644
-7.24593278163901 0.009844013817246644
-7.147917753372901 0.006653035302136123
-7.04990272510679 0.005057546044580752
-6.9518876968406795 0.0058552906733584376
-6.853872668574569 0.008248524559691273
-6.755857640308459 0.01064175844602433
-6.657842612042349 0.015228790061496023
-6.592499259864942 0.030186501851077407
-6.5271559076875345 0.044545905169075306
-6.445476717465777 0.04334928822590878
-6.429140879421425 0.028192140279133193
-6.363797527244017 0.013832736961135073
-6.265782498977908 0.01064175844602433
-6.167767470711798 0.009844013817246644
-6.069752442445687 0.00625416298774728
-5.971737414179577 0.005057546044580752
-5.873722385913467 0.005057546044580752
-5.775707357647356 0.005057546044580752
-5.677692329381246 0.005057546044580752
-5.579677301115137 0.005057546044580752
-5.481662272849025 0.009844013817246644
-5.3836472445829155 0.01064175844602433
-5.285632216316806 0.013832736961135073
-5.1876171880506945 0.013034992332357387
-5.089602159784585 0.009844013817246644
-4.991587131518473 0.00904626918846918
-4.893572103252364 0.009844013817246644
-4.795557074986254 0.011439503074802015
-4.697542046720143 0.012237247703579701
-4.599527018454033 0.01622597084746813
-4.5080463254056635 0.024682063912511376
-4.44705919670675 0.042551543597131314
-4.395329042899636 0.06488839320290585
-4.362657366810934 0.07805117957773744
-4.305481933655702 0.06249515931657301
-4.248306500500471 0.04813575599857489
-4.150291472234361 0.05352053224282405
-4.109451877123481 0.07286583949068248
-4.068612282012603 0.08822242359465271
-4.0441085249460755 0.11634292175906558
-4.076780201034779 0.10078690149790104
-4.011436848857372 0.13788202673606265
-3.972230837550928 0.2730997413138776
-3.978765172768668 0.2539538702232136
-3.99510101081302 0.24318431773471505
-3.978765172768668 0.2276282974735505
-3.978765172768668 0.21247114952677482
-3.99510101081302 0.19890949083755438
-3.99510101081302 0.18455008751955637
-3.99510101081302 0.17019068420155825
-3.99510101081302 0.15583128088356024
-3.939559161462224 0.3420248772402683
-3.962429334724316 0.3233576529268708
-3.962429334724316 0.3089982496088728
-3.962429334724316 0.29463884629087467
-3.929757658635612 0.364042628994532
-3.8807501445025583 0.5323667456666202
-3.8742158092848182 0.49519184596558086
-3.8807501445025583 0.47572687702340566
-3.8807501445025583 0.46136747370540765
-3.8807501445025583 0.44700807038740964
-3.8807501445025583 0.4342441563269668
-3.8807501445025583 0.4182892637514135
-3.8807501445025583 0.40552534969097065
-3.89708598254691 0.39036820174419506
-3.89708598254691 0.3772054153693635
-3.8399105493916785 0.5172095977198444
-3.8154067923251507 0.4932772588565144
-3.8154067923251507 0.4789178555385163
-3.8154067923251507 0.4645584522205183
-3.8154067923251507 0.45019904890252027
-3.7990709542807988 0.43583964558452215
-3.7990709542807988 0.41310392366435855
-3.774567197214271 0.39096651021577833
-3.782735116236447 0.3672336075096426
-3.7990709542807988 0.34968322567653387
-3.8045162336289167 0.33213284384342523
-3.774567197214271 0.29045068698979193
-3.782735116236447 0.37840203231253
-3.7663992781920967 0.31617795126787174
-3.782735116236447 0.30660501572253973
-3.7663992781920967 0.2730997413138776
-3.7663992781920967 0.2587403379958796
-3.7663992781920967 0.24438093467788158
-3.7663992781920967 0.23002153135988346
-3.750063440147745 0.21406663878433008
-3.750063440147745 0.19970723546633196
-3.733727602103393 0.18215685363322331
-3.701055926014689 0.1677974503152253
-3.6847200879703372 0.15024706848211655
-3.701055926014689 0.1402752606223957
-3.6629389705778674 0.1231237511036758
-3.6520484118816334 0.1079666031569001
-3.5867050597042276 0.09600043372523492
-3.488690031438116 0.11514630481589905
-3.52136170752682 0.09600043372523492
-3.456018355349414 0.13668540979289612
-3.4151787602385344 0.2910489954613752
-3.4168123440429703 0.2592189847731462
-3.4233466792607103 0.2379989776476601
-3.4233466792607103 0.22443731895843988
-3.4396825173050622 0.21087566026921944
-3.4396825173050622 0.19651625695122132
-3.4396825173050622 0.18215685363322331
-3.4396825173050622 0.1677974503152253
-3.4396825173050622 0.15343804699722718
-3.4015655618682406 0.3624471397369765
-3.4070108412163584 0.34489675790386787
-3.4070108412163584 0.33053735458586986
-3.4070108412163584 0.31617795126787174
-3.4233466792607103 0.30660501572253973
-3.4233466792607103 0.2778862090865436
-3.3688938857795367 0.4677494307356289
-3.3743391651276546 0.45019904890252027
-3.3743391651276546 0.43583964558452215
-3.3743391651276546 0.42148024226652414
-3.3743391651276546 0.40712083894852613
-3.3743391651276546 0.392761435630528
-3.3743391651276546 0.37959864925569653
-3.325331650994599 0.7852517929891414
-3.318797315776859 0.7211131248354168
-3.318797315776859 0.6641541583406911
-3.325331650994599 0.6432532490667162
-3.325331650994599 0.6288938457487181
-3.325331650994599 0.6145344424307201
-3.341667489038951 0.6009727837414998
-3.341667489038951 0.5866133804235016
-3.341667489038951 0.5722539771055036
-3.341667489038951 0.5578945737875056
-3.3580033270833027 0.5459284043558406
-3.3580033270833027 0.5315690010378425
-3.3580033270833027 0.5172095977198444
-3.3580033270833027 0.5028501944018464
-3.3580033270833027 0.4884907910838484
-3.292659974905897 0.9575646328051179
-3.292659974905897 0.9400142509720093
-3.292659974905897 0.9256548476540112
-3.292659974905897 0.9112954443360132
-3.292659974905897 0.896936041018015
-3.292659974905897 0.882576637700017
-3.292659974905897 0.8682172343820189
-3.292659974905897 0.8538578310640209
-3.292659974905897 0.8394984277460229
-3.292659974905897 0.8251390244280248
-3.292659974905897 0.8107796211100268
-3.292659974905897 0.7964202177920288
-3.284492055883721 0.7708923896711433
-3.292659974905897 0.7533420078380346
-3.292659974905897 0.7389826045200365
-3.284492055883721 0.6978987561379866
-3.292659974905897 0.6815449912480442
-3.259988298817193 0.7182412441718171
-3.2382071814247233 0.660803630899825
-3.243652460772841 0.6416577598091608
-3.243652460772841 0.6272983564911628
-3.243652460772841 0.6129389531731648
-3.2273166227284893 0.5993772944839444
-3.2273166227284893 0.5363554688105086
-3.2354845417506652 0.5196028316061775
-3.2207822875107492 0.47221680065678384
-3.2207822875107492 0.4291385907027897
-3.2273166227284893 0.8067908979661385
-3.2273166227284893 0.7900382607618074
-3.2273166227284893 0.6990953730811531
-3.2109807846841374 0.5806302957076692
-3.2109807846841374 0.5650742754465046
-3.2109807846841374 0.5507148721285066
-3.2109807846841374 0.5076366621745124
-3.2109807846841374 0.4932772588565144
-3.2109807846841374 0.45019904890252027
-3.2109807846841374 0.40712083894852613
-3.2109807846841374 0.392761435630528
-3.2109807846841374 0.37840203231253
-3.2273166227284893 0.364042628994532
-3.2109807846841374 0.34968322567653387
-3.2109807846841374 0.33532382235853586
-3.2109807846841374 0.32096441904053774
-3.2109807846841374 0.30660501572253973
-3.2109807846841374 0.2922456124045417
-3.2109807846841374 0.2778862090865436
-3.2109807846841374 0.2635268057685456
-3.2109807846841374 0.250364019393714
-3.1728638292473157 0.2332125098749941
-3.1783091085954336 0.21566212804188545
-3.1701411895732576 0.19890949083755438
-3.1293015944623797 0.17976361974689037
-3.074848800981206 0.19492076769366595
-3.080294080329324 0.1725839180878913
-3.024752230978528 0.23097882491441668
-3.04762240424062 0.21207227721238597
-3.0095054488038 0.30500952646498436
-3.0149507281519163 0.2874591446318757
-3.0149507281519163 0.27549297520021065
-3.0312865661962682 0.2635268057685456
-3.0312865661962682 0.24916740245054758
-2.9659432140188624 0.4125056151927754
-2.9659432140188624 0.392761435630528
-2.9659432140188624 0.37840203231253
-2.9659432140188624 0.36484037362330957
-2.9822790520632143 0.34968322567653387
-2.998614890107566 0.34011029013120186
-2.998614890107566 0.32575088681320385
-2.9332715379301586 0.5156141084622892
-2.9251036189079826 0.4896874080270148
-2.9332715379301586 0.4725358985082949
-2.9332715379301586 0.4581764951902969
-2.9332715379301586 0.4438170918722988
-2.9332715379301586 0.4294576885543008
-2.9332715379301586 0.5028501944018464
-2.867928185752751 0.4135027959787475
-2.867928185752751 0.39395805257369454
-2.867928185752751 0.37680654305497463
-2.884264023797103 0.36164939510819893
-2.867928185752751 0.47173815387951734
-2.867928185752751 0.44541258112985427
-2.867928185752751 0.43105317781185615
-2.851592347708401 0.34489675790386787
-2.851592347708401 0.33053735458586986
-2.851592347708401 0.31617795126787174
-2.851592347708401 0.30181854794987373
-2.851592347708401 0.2874591446318757
-2.851592347708401 0.2730997413138776
-2.851592347708401 0.2587403379958796
-2.851592347708401 0.24438093467788158
-2.835256509664049 0.23002153135988346
-2.818920671619697 0.2132688941555524
-2.818920671619697 0.19890949083755438
-2.810752752597521 0.18215685363322331
-2.7699131574866414 0.16460647180011467
-2.7780810765088173 0.14865157922456118
-2.7535773194422895 0.13429217590656317
-2.7535773194422895 0.11993277258856516
-2.7454094004201135 0.10437675232740051
-2.7045698053092355 0.08403426429357008
-2.6718981292205317 0.0672816270892389
-2.639226453131828 0.05371996840001847
-2.598386858020948 0.04035774586799268
-2.5085397487770145 0.031383118794243714
-2.417059055728645 0.024203417135244765
-2.3206776112669694 0.019416949362578872
-2.2144946639786838 0.021012438620134244
-2.1164796357125724 0.028591012593521814
-2.0184646074464627 0.06608501014607238
-2.0348004454908146 0.04693913905540836
-2.0511362835351665 0.03377635268057677
-1.985792931357759 0.10258182691265083
-2.002128769402111 0.08403426429357008
-1.9640118139652891 0.1518425577396718
-1.969457093313407 0.13429217590656317
-1.969457093313407 0.11993277258856516
-1.913915243962613 0.228106944250817
-1.920449579180353 0.20928017101166407
-1.920449579180353 0.19492076769366595
-1.920449579180353 0.18056136437566794
-1.920449579180353 0.16699970568644762
-1.8551062270029455 0.2228418297008845
-1.8551062270029455 0.20608919249655344
-1.8551062270029455 0.18215685363322331
-1.8387703889585936 0.16540421642889225
-1.8387703889585936 0.15104481311089424
-1.8224345509142417 0.13429217590656317
-1.8224345509142417 0.11993277258856516
-1.8387703889585936 0.10916322010006663
-1.8006534335217719 0.0928094552101244
-1.7897628748255396 0.07206809486190502
-1.8060987128698898 0.061298542373406484
-1.7570911987368358 0.04394759669749204
-1.6917478465594282 0.02779326796474435
-1.5937328182933186 0.015827098533079287
-1.4957177900272072 0.013832736961135073
-1.3977027617610975 0.01622597084746813
-1.299687733494988 0.014630481589912758
-1.2016727052288765 0.012237247703579701
-1.1036576769627668 0.013832736961135073
-1.0056426486966572 0.022607927877689393
-0.9157955394527217 0.023006800192078236
-0.8749559443418438 0.013034992332357387
-0.7769409160757323 0.013034992332357387
-0.6789258878096227 0.012237247703579701
-0.5809108595435113 0.011439503074802015
-0.48289583127740165 0.009844013817246644
-0.384880803011292 0.01064175844602433
-0.2868657747451806 0.012237247703579701
-0.18885074647907096 0.013832736961135073
-0.09083571821296132 0.01782146010502328
0.00717931005315009 0.025400034078411293
0.11172867353699978 0.03569093978964322
0.20320936658536937 0.06249515931657301
0.17053769049666734 0.04334928822590878
0.268552718762777 0.09919141224034567
0.2522168807184251 0.08164103040723703
0.30775873006922083 0.12376194680669794
0.268552718762777 0.11035983704323304
0.268552718762777 0.06967486097557196
0.34043040615792464 0.1677974503152253
0.3175602328958327 0.14386511145189518
0.3665677470288866 0.22643168053038398
0.37310208224662667 0.20178137150115394
0.3665677470288866 0.18215685363322331
0.3883488644213564 0.3624471397369765
0.3829035850732385 0.34489675790386787
0.3829035850732385 0.33053735458586986
0.3829035850732385 0.31617795126787174
0.3829035850732385 0.30181854794987373
0.3829035850732385 0.2874591446318757
0.3829035850732385 0.2730997413138776
0.3829035850732385 0.2587403379958796
0.3829035850732385 0.24438093467788158
0.4384454344240343 0.4693449199931843
0.4319110992062942 0.45099679353129785
0.4155752611619423 0.43942949641402174
0.41012998181382443 0.42148024226652414
0.4210205405100602 0.3991433926607494
0.4155752611619423 0.38079526619886295
0.4711171105127381 0.5392273494741081
0.4711171105127381 0.5095512492835789
0.46458277529499803 0.49008628034140367
0.48091861333934993 0.5602878076738386
0.513590289428052 0.4741313877658503
0.5299261274724039 0.4597719844478523
0.513590289428052 0.4466091980730207
0.5299261274724039 0.5076366621745124
0.5299261274724039 0.4884907910838484
0.5517072448648737 0.4294576885543008
0.5299261274724039 0.4190870083801911
0.5625978035611077 0.3993428288179438
0.5843789209535775 0.37840203231253
0.5625978035611077 0.364042628994532
0.5789336416054596 0.3472899917902009
0.5789336416054596 0.3329305884722028
0.5952694796498115 0.31617795126787174
0.5789336416054596 0.3054083987793732
0.5952694796498115 0.2930433570333193
0.6170505970422813 0.27469523057143297
0.6116053176941634 0.25634710410954653
0.6116053176941634 0.24198770079154852
0.6116053176941634 0.2276282974735505
0.6279411557385153 0.21087566026921944
0.6524449128050414 0.1905331722353889
0.6769486698715692 0.17497715197422425
0.6769486698715692 0.16061774865622624
0.6932845079159211 0.14546060070945055
0.709620345960273 0.12950570813389717
0.709620345960273 0.11634292175906558
0.7586278600933287 0.1013852099694843
0.8239712122707346 0.09420550831048535
0.8784240057519082 0.1079666031569001
0.921986240536846 0.13189894202023011
0.9611922518432898 0.19843084406028777
0.954657916625548 0.18056136437566794
0.9383220785811979 0.16540421642889225
0.9383220785811979 0.15104481311089424
0.9954975117364278 0.27908282602971013
0.9873295927142518 0.26033582725343496
0.9709937546698999 0.24916740245054758
0.9709937546698999 0.23480799913254946
0.9709937546698999 0.22044859581455145
1.0200012688029556 0.3672336075096426
1.0036654307586037 0.3472899917902009
1.0036654307586037 0.3329305884722028
1.0036654307586037 0.3185711851542048
1.0036654307586037 0.3042117818362068
0.9873295927142518 0.2922456124045417
1.0526729448916594 0.4896874080270148
1.0417823861954254 0.44700807038740964
1.0363371068473075 0.4286599439255232
1.0363371068473075 0.4143005406075251
1.0363371068473075 0.39994113728952707
1.0526729448916594 0.3847839893427514
1.0200012688029556 0.37600879842619694
1.0853446209803632 0.8570488095791315
1.0853446209803632 0.7996111963071394
1.0853446209803632 0.7852517929891414
1.0853446209803632 0.7708923896711433
1.0853446209803632 0.7565329863531453
1.0853446209803632 0.7421735830351472
1.0853446209803632 0.7278141797171491
1.0853446209803632 0.7134547763991511
1.0853446209803632 0.6990953730811531
1.0853446209803632 0.684735969763155
1.0853446209803632 0.670376566445157
1.0853446209803632 0.656017163127159
1.0853446209803632 0.6416577598091608
1.0853446209803632 0.6288938457487181
1.0526729448916594 0.6129389531731648
1.0526729448916594 0.5985795498551667
1.0526729448916594 0.5842201465371687
1.0526729448916594 0.5698607432191707
1.0853446209803632 0.5499171274997289
1.0526729448916594 0.5411419365831746
1.0690087829360113 0.5219960654925104
1.0690087829360113 0.5076366621745124
1.0744540622841292 0.4677494307356289
1.1261842160912412 0.8438860232043001
1.1180162970690652 0.8267345136855802
1.1180162970690652 0.812375110367582
1.150687973157769 0.7948247285344734
1.150687973157769 0.7230277119444832
1.150687973157769 0.7086683086264851
1.150687973157769 0.694308905308487
1.150687973157769 0.679949501990489
