wavenumbers intensities
-13.919122622756685 0.000999961978632058
-13.8129396754684 0.003741302612068065
-13.714924647202288 0.004524542793049591
-13.616909618936178 0.004524542793049591
-13.518894590670067 0.004524542793049591
-13.420879562403957 0.006874263335994613
-13.322864534137848 0.006874263335994613
-13.224849505871736 0.009223983878939634
-13.126834477605627 0.01039884415041259
-13.028819449339517 0.01783962586973864
-12.930804421073406 0.02390973727234691
-12.865461068896 0.03742063039428123
-12.791949797696416 0.0579806851450515
-12.760911705412148 0.08347515303600606
-12.800117716718592 0.07031671799551331
-12.800117716718592 0.04446979202311674
-12.69556835323474 0.1248302345918404
-12.702102688452483 0.10712900650165391
-12.718438526496834 0.09381392342496486
-12.669431012363779 0.1960267670430782
-12.661263093341603 0.17487928215657167
-12.669431012363779 0.1580396182654651
-12.669431012363779 0.14550777536975756
-12.636759336275075 0.2876658682179385
-12.636759336275075 0.27082620432683147
-12.628591417252899 0.2547697806167064
-12.653095174319427 0.24184631763050835
-12.636759336275075 0.22931447473480082
-12.653095174319427 0.21364967111516675
-12.57141598409767 0.3011767613398728
-12.473400955831558 0.33583513934831366
-12.466866620613818 0.3142177103532182
-12.506072631920262 0.3029390517470816
-12.440729279742854 0.41043876658682166
-12.457065117787206 0.3757803885783808
-12.457065117787206 0.3475837420630392
-12.40152326843641 0.5148838447207331
-12.408057603654152 0.4963993764495642
-12.408057603654152 0.48230105319189365
-12.408057603654152 0.46820272993422263
-12.408057603654152 0.45410440667655205
-12.408057603654152 0.44000608341888103
-12.408057603654152 0.42590776016121046
-12.408057603654152 0.3953613931029234
-12.440729279742854 0.36168206532071023
-12.342714251476744 0.40808904604387664
-12.342714251476744 0.5214630622409793
-12.342714251476744 0.5073647389833087
-12.326378413432392 0.4674194897532411
-12.326378413432392 0.4533211664955705
-12.326378413432392 0.4392228432378995
-12.31004257538804 0.42590776016121046
-12.31004257538804 0.35815748450629226
-12.31004257538804 0.34131782061518523
-12.31004257538804 0.3280027375384966
-12.288261457995572 0.3930116725599784
-12.29370673734369 0.3757803885783808
-12.277370899299338 0.30763849283297207
-12.277370899299338 0.2927569293943195
-12.29370673734369 0.27709212577468545
-12.29370673734369 0.26299380251701443
-12.277370899299338 0.2488954792593434
-12.285538818321513 0.23362229573020032
-12.277370899299338 0.41337591726550293
-12.238164887992895 0.21693927987529005
-12.244699223210635 0.20072620812896824
-12.244699223210635 0.32173681609064264
-12.21202754712193 0.18780274514277018
-12.21202754712193 0.17370442188509916
-12.179355871033227 0.16430553971331863
-12.114012518855821 0.18584464469031614
-12.081340842767117 0.20660050948633124
-12.048669166678414 0.19250218622866022
-12.032333328634062 0.17605414242804462
-12.01599749058971 0.15960609862742858
-12.01599749058971 0.14550777536975756
-12.01599749058971 0.131409452112087
-11.97515789547883 0.11496140831147095
-11.966989976456656 0.09616364396790988
-11.950654138412304 0.08128208052925734
-11.950654138412304 0.06796699745256829
-11.885310786234896 0.04995247328998875
-11.885310786234896 0.06561727690962327
-11.852639110146193 0.0366373902132997
-11.787295757968787 0.02390973727234691
-11.689280729702677 0.01705638568875667
-11.591265701436566 0.012356944602866626
-11.493250673170456 0.009223983878939634
-11.395235644904346 0.006874263335994613
-11.297220616638235 0.006874263335994613
-11.199205588372125 0.006874263335994613
-11.101190560106014 0.006874263335994613
-11.003175531839904 0.006874263335994613
-10.905160503573793 0.008440743697958109
-10.807145475307683 0.01039884415041259
-10.709130447041574 0.02293068704611967
-10.611115418775462 0.03742063039428123
-10.521268309531528 0.04916923310900723
-10.436866479635711 0.04681951256606176
-10.382413686154539 0.033896049579863696
-10.317070333977131 0.022147446865138143
-10.219055305711022 0.014706665145811648
-10.121040277444912 0.009223983878939634
-10.0230252491788 0.009223983878939634
-9.925010220912691 0.013923424964830122
-9.826995192646582 0.01783962586973864
-9.720812245358296 0.022147446865138143
-9.6374994713321 0.02943158054826789
-9.52641577263051 0.046349568457472845
-9.565621783936955 0.03507090985133621
-9.492110512737371 0.06091783582373278
-9.43493507958214 0.08793962206760186
-9.451270917626491 0.07266643853845833
-9.402263403493436 0.13728375346944954
-9.394095484471261 0.11848598912588848
-9.418599241537787 0.10556252613969042
-9.369591727404732 0.18662788487129767
-9.369591727404732 0.1705714611611726
-9.369591727404732 0.15647313790350204
-9.33038571609829 0.23949659708756288
-9.33692005131603 0.21913235238203832
-9.33692005131603 0.20503402912436774
-9.304248375227326 0.3311356982624232
-9.304248375227326 0.31351279419033506
-9.304248375227326 0.29745637048021
-9.320584213271678 0.2817915668605755
-9.320584213271678 0.2676932436029049
-9.33692005131603 0.2582943614311244
-9.33692005131603 0.14550777536975756
-9.33692005131603 0.133759172655032
-9.271576699138624 0.4756435116535491
-9.271576699138624 0.4588038477624421
-9.271576699138624 0.4447055245047715
-9.271576699138624 0.4306072012471005
-9.271576699138624 0.4165088779894299
-9.271576699138624 0.4024105547317589
-9.271576699138624 0.38831223147408833
-9.271576699138624 0.3742139082164173
-9.271576699138624 0.36011558495874674
-9.271576699138624 0.3460172617010757
-9.304248375227326 0.19250218622866022
-9.23890502304992 0.6608798144557237
-9.230737104027742 0.6424736702026537
-9.23890502304992 0.6225010455876201
-9.23890502304992 0.603703281244059
-9.23237068783218 0.5684574730998819
-9.23890502304992 0.5496597087563209
-9.23890502304992 0.5355613854986503
-9.23890502304992 0.5214630622409793
-9.255240861094272 0.5073647389833087
-9.23890502304992 0.4932664157256377
-9.199699011743476 0.6840637238127827
-9.222569185005568 0.5896049579863885
-9.189897508916864 0.7893312041367246
-9.189897508916864 0.7752328808790541
-9.189897508916864 0.761134557621383
-9.189897508916864 0.7470362343637125
-9.189897508916864 0.7329379111060415
-9.189897508916864 0.7188395878483709
-9.189897508916864 0.7047412645906999
-9.206233346961216 0.4815178130109121
-9.132722075761635 0.9479373407855216
-9.140889994783809 0.9267898558990151
-9.140889994783809 0.909950192007908
-9.134355659566069 0.8884894110490098
-9.140889994783809 0.8692217025968594
-9.140889994783809 0.8574730998821338
-9.173561670872513 0.8457244971674078
-9.173561670872513 0.8316261739097373
-9.173561670872513 0.8175278506520662
-9.173561670872513 0.8034295273943957
-9.173561670872513 0.6671457359035777
-9.108218318695105 0.9902323105585338
-9.108218318695105 0.9741758868484087
-9.108218318695105 0.9632105243146647
-9.075546642606401 0.9491122010569941
-9.05921080456205 0.9314892969849056
-9.075546642606401 0.9209155545416525
-9.075546642606401 0.9068172312839815
-9.05921080456205 0.8903691874833655
-9.05921080456205 0.8762708642256949
-9.05921080456205 0.8621725409680239
-9.05921080456205 0.8480742177103533
-9.042874966517699 0.8339758944526823
-9.042874966517699 0.8198775711950117
-9.042874966517699 0.8049960077563592
-9.042874966517699 0.7908976844986886
-9.051042885539875 0.7752328808790541
-9.042874966517699 0.747819474544694
-9.026539128473347 0.761134557621383
-9.026539128473347 0.7329379111060415
-9.010203290428995 0.7172731074864069
-9.010203290428995 0.7031747842287364
-9.018371209451171 0.6877057906543476
-9.010203290428995 0.6565719934603247
-9.010203290428995 0.6405155697501996
-9.010203290428995 0.6264172464925291
-9.010203290428995 0.612318923234858
-9.018371209451171 0.5966541196152235
-8.993867452384643 0.6741948975324132
-8.977531614340293 0.579031215543135
-8.977531614340293 0.5621915516520284
-8.977531614340293 0.5480932283943574
-8.977531614340293 0.5339949051366863
-8.985699533362467 0.5179384814265617
-8.955750496947823 0.5010988175354547
-8.961195776295941 0.48386753355385714
-8.961195776295941 0.46976921029618657
-8.961195776295941 0.45567088703851555
-8.961195776295941 0.44157256378084453
-8.961195776295941 0.42747424052317395
-8.961195776295941 0.41337591726550293
-8.961195776295941 0.39927759400783236
-8.94485993825159 0.38517927075016134
-8.94485993825159 0.37108094749249076
-8.94485993825159 0.35698262423481975
-8.953027857273764 0.34170944070567666
-8.94485993825159 0.2876658682179385
-8.94485993825159 0.27082620432683147
-8.905653926945146 0.3240865366335881
-8.912188262162886 0.30528877229002704
-8.92307882085912 0.2520284399832704
-8.928524100207238 0.23479715600167284
-8.912188262162886 0.22069883274400182
-8.879516586074182 0.20072620812896824
-8.840310574767738 0.18122352762252403
-8.773333638785896 0.20072620812896824
-8.765165719763718 0.2477206189878709
-8.748829881719368 0.23009771491578235
-8.78150155780807 0.21599939165811177
-8.78150155780807 0.1831033040568797
-8.716158205630665 0.34288430097714917
-8.727048764326899 0.30685525265199054
-8.732494043675016 0.288840728489411
-8.732494043675016 0.27474240523174
-8.732494043675016 0.2606440819740694
-8.675318610519785 0.3845918406144251
-8.699822367586313 0.37108094749249076
-8.699822367586313 0.35698262423481975
-8.699822367586313 0.32996083799095066
-8.644280518235519 0.45379111060415944
-8.650814853453259 0.435306642332991
-8.650814853453259 0.42120831907531997
-8.650814853453259 0.4071099958176494
-8.650814853453259 0.39457815292194187
-8.68348652954196 0.3170373750047526
-8.585471501275851 0.3781301091213263
-8.585471501275851 0.432173681609064
-8.585471501275851 0.4180753583513934
-8.585471501275851 0.4039770350937224
