1.467E+06,5.901E+03,1.252E+02,9.466E+00,3.880E-02,1.351E-04,0.000E+00,0.000E+00,0.000E+00,0.000E+00
4.750E+05,8.834E+05,7.284E+03,5.903E+02,5.699E+01,3.411E-01,3.054E-03,0.000E+00,0.000E+00,0.000E+00
9.705E+04,7.024E+05,4.700E+05,5.296E+03,1.757E+03,2.137E+02,2.151E+00,1.928E-02,0.000E+00,0.000E+00
1.773E+04,2.484E+05,7.144E+05,2.094E+05,2.141E+03,4.179E+03,7.106E+02,1.061E+01,8.647E-02,0.000E+00
3.300E+03,6.827E+04,3.933E+05,5.728E+05,7.097E+04,1.524E+02,8.494E+03,1.680E+03,4.459E+01,3.857E-01
