Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,19.5,e,1,Ground,20.5,e,2,44133.1639561324,8.28795664642414E-5,44924.8269712,791.663015067624,1.95308975299577,3948942.80433327,0,oP12(20.5),Excited v=0 19.5 19 F1e - Ground v=0 20.5 21 F2e
LinearMolecule,Excited,0.5,f,1,Ground,1.5,f,2,44133.2741754604,0.000940735102812737,44199.820481692,66.5463062316406,0.68460082698422,27684029.9885057,0,pP2(1.5),Excited v=0 0.5  1 F2f - Ground v=0 1.5  2 F2f
LinearMolecule,Excited,1.5,e,1,Ground,1.5,f,2,44133.2741754604,0.000693033430944459,44199.820481692,66.5463062316406,0.504340976044914,10197322.4066683,0,pQ12(1.5),Excited v=0 1.5  1 F1e - Ground v=0 1.5  2 F2f
LinearMolecule,Excited,4.5,f,1,Ground,5.5,f,2,44133.850939449,0.00153619308155689,44253.4739707,119.62303125098,1.44200374753814,11662866.4652344,0,pP2(5.5),Excited v=0 4.5  5 F2f - Ground v=0 5.5  6 F2f
LinearMolecule,Excited,5.5,e,1,Ground,5.5,f,2,44133.850939449,0.0017488166722563,44253.4739707,119.62303125098,1.64159064731303,11064264.1896018,0,pQ12(5.5),Excited v=0 5.5  5 F1e - Ground v=0 5.5  6 F2f
LinearMolecule,Excited,6.5,e,1,Ground,6.5,f,2,44135.2844999182,0.00179272590498502,44276.470806172,141.186306253818,1.86615368433309,10782031.7091497,0,pQ12(6.5),Excited v=0 6.5  6 F1e - Ground v=0 6.5  7 F2f
LinearMolecule,Excited,5.5,f,1,Ground,6.5,f,2,44135.2844999182,0.00159855886167265,44276.470806172,141.186306253818,1.66403380518934,11216623.2451735,0,pP2(6.5),Excited v=0 5.5  6 F2f - Ground v=0 6.5  7 F2f
LinearMolecule,Excited,6.5,f,1,Ground,7.5,f,2,44137.2346941586,0.00161570065234745,44303.302330528,166.06763636941,1.89503977919122,10950377.667764,0,pP2(7.5),Excited v=0 6.5  7 F2f - Ground v=0 7.5  8 F2f
LinearMolecule,Excited,7.5,e,1,Ground,7.5,f,2,44137.2346941586,0.00176725574035646,44303.302330528,166.06763636941,2.07279728649842,10480346.7423075,0,pQ12(7.5),Excited v=0 7.5  7 F1e - Ground v=0 7.5  8 F2f
LinearMolecule,Excited,20.5,e,1,Ground,21.5,e,2,44138.5756458953,5.93250594999905E-5,45001.6337272,863.058081304747,1.96887283342984,3792684.89301503,0,oP12(21.5),Excited v=0 20.5 20 F1e - Ground v=0 21.5 22 F2e
LinearMolecule,Excited,8.5,e,1,Ground,8.5,f,2,44139.7020990219,0.00168502384364733,44333.969412832,194.267313810057,2.26255423017334,10170402.2048697,0,pQ12(8.5),Excited v=0 8.5  8 F1e - Ground v=0 8.5  9 F2f
LinearMolecule,Excited,7.5,f,1,Ground,8.5,f,2,44139.7020990219,0.00158961229292402,44333.969412832,194.267313810057,2.13444102363904,10793835.9350328,0,pP2(8.5),Excited v=0 7.5  8 F2f - Ground v=0 8.5  9 F2f
LinearMolecule,Excited,1.5,f,1,Ground,1.5,e,2,44140.9384906594,0.000772973036760512,44207.484769228,66.5462785685632,0.562515322766726,11379482.0707458,0,qQ2(1.5),Excited v=0 1.5  2 F2f - Ground v=0 1.5  2 F2e
LinearMolecule,Excited,2.5,e,1,Ground,1.5,e,2,44140.9384906594,0.000168436251395422,44207.484769228,66.5462785685632,0.122576037990144,1653112.6888554,0,qR12(1.5),Excited v=0 2.5  2 F1e - Ground v=0 1.5  2 F2e
LinearMolecule,Excited,9.5,e,1,Ground,9.5,f,2,44142.6873584576,0.00155987065772091,44368.4730463,225.785687842381,2.43629221594046,9858234.20273372,0,pQ12(9.5),Excited v=0 9.5  9 F1e - Ground v=0 9.5 10 F2f
LinearMolecule,Excited,8.5,f,1,Ground,9.5,f,2,44142.6873584576,0.00152496315424881,44368.4730463,225.785687842381,2.38177174748622,10708469.0008062,0,pP2(9.5),Excited v=0 8.5  9 F2f - Ground v=0 9.5 10 F2f
LinearMolecule,Excited,3.5,e,1,Ground,2.5,e,2,44144.1422760472,0.000336791164165661,44218.981510912,74.8392348648033,0.255037258752926,2580217.61551575,0,qR12(2.5),Excited v=0 3.5  3 F1e - Ground v=0 2.5  3 F2e
LinearMolecule,Excited,2.5,f,1,Ground,2.5,e,2,44144.1422760472,0.00130615899353689,44218.981510912,74.8392348648033,0.989097234876613,13342291.6132107,0,qQ2(2.5),Excited v=0 2.5  3 F2f - Ground v=0 2.5  3 F2e
LinearMolecule,Excited,21.5,e,1,Ground,22.5,e,2,44144.5144060181,4.17169530272813E-5,45082.298636812,937.784230793902,1.98123021731191,3644483.10166545,0,oP12(22.5),Excited v=0 21.5 21 F1e - Ground v=0 22.5 23 F2e
LinearMolecule,Excited,9.5,f,1,Ground,10.5,f,2,44146.1911769827,0.00142838623377583,44406.8143483,260.623171317281,2.63661957847801,10671381.3145618,0,pP2(10.5),Excited v=0 9.5 10 F2f - Ground v=0 10.5 11 F2f
LinearMolecule,Excited,10.5,e,1,Ground,10.5,f,2,44146.1911769827,0.00140573241688849,44406.8143483,260.623171317281,2.5948035096025,9547396.46496881,0,pQ12(10.5),Excited v=0 10.5 10 F1e - Ground v=0 10.5 11 F2f
LinearMolecule,Excited,4.5,e,1,Ground,3.5,e,2,44147.861627701,0.000480816237352668,44234.3110792,86.4494514989908,0.384950008042864,3116425.81800944,0,qR12(3.5),Excited v=0 4.5  4 F1e - Ground v=0 3.5  4 F2e
LinearMolecule,Excited,3.5,f,1,Ground,3.5,e,2,44147.861627701,0.00175856608701581,44234.3110792,86.4494514989908,1.4079392016125,14247752.9108281,0,qQ2(3.5),Excited v=0 3.5  4 F2f - Ground v=0 3.5  4 F2e
LinearMolecule,Excited,10.5,f,1,Ground,11.5,f,2,44150.2143128982,0.00130770856892947,44448.994560352,298.780247453851,2.89859811980273,10668103.3912855,0,pP2(11.5),Excited v=0 10.5 11 F2f - Ground v=0 11.5 12 F2f
LinearMolecule,Excited,11.5,e,1,Ground,11.5,f,2,44150.2143128982,0.00123563570173505,44448.994560352,298.780247453851,2.73884518837585,9240131.11343215,0,pQ12(11.5),Excited v=0 11.5 11 F1e - Ground v=0 11.5 12 F2f
LinearMolecule,Excited,22.5,e,1,Ground,23.5,e,2,44150.9810339511,2.88230701815685E-5,45166.824307228,1015.84327327687,1.99043213766835,3503757.65958136,0,oP12(23.5),Excited v=0 22.5 22 F1e - Ground v=0 23.5 24 F2e
LinearMolecule,Excited,4.5,f,1,Ground,4.5,e,2,44152.0969487319,0.00213369551820414,44253.4739707,101.37702196806,1.83505652529698,14860276.5918283,0,qQ2(4.5),Excited v=0 4.5  5 F2f - Ground v=0 4.5  5 F2e
LinearMolecule,Excited,5.5,e,1,Ground,4.5,e,2,44152.0969487319,0.000591867680139869,44253.4739707,101.37702196806,0.509027946718093,3435087.68300618,0,qR12(4.5),Excited v=0 5.5  5 F1e - Ground v=0 4.5  5 F2e
LinearMolecule,Excited,2.5,f,1,Ground,1.5,f,2,44152.4352046804,0.000198413697080066,44218.981510912,66.5463062316406,0.1443915303042,1948847.68234317,0,rR2(1.5),Excited v=0 2.5  3 F2f - Ground v=0 1.5  2 F2f
LinearMolecule,Excited,11.5,f,1,Ground,12.5,f,2,44154.7575713767,0.00117118715601331,44495.015048128,340.257476751246,3.16733439700682,10689038.2697942,0,pP2(12.5),Excited v=0 11.5 12 F2f - Ground v=0 12.5 13 F2f
LinearMolecule,Excited,12.5,e,1,Ground,12.5,f,2,44154.7575713767,0.00106092997355434,44495.015048128,340.257476751246,2.8691571460642,8937929.89762066,0,pQ12(12.5),Excited v=0 12.5 12 F1e - Ground v=0 12.5 13 F2f
LinearMolecule,Excited,6.5,e,1,Ground,5.5,e,2,44156.8487294218,0.000667021915588141,44276.470806172,119.622076750172,0.626121618734341,3622833.06588096,0,qR12(5.5),Excited v=0 6.5  6 F1e - Ground v=0 5.5  6 F2e
LinearMolecule,Excited,5.5,f,1,Ground,5.5,e,2,44156.8487294218,0.00242353501120716,44276.470806172,119.622076750172,2.27492924717233,15356926.5587168,0,qQ2(5.5),Excited v=0 5.5  6 F2f - Ground v=0 5.5  6 F2e
LinearMolecule,Excited,23.5,e,1,Ground,24.5,e,2,44157.9763106762,1.95696320445476E-5,45255.213469792,1097.23715911579,1.99673543976635,3370002.45977619,0,oP12(24.5),Excited v=0 23.5 23 F1e - Ground v=0 24.5 25 F2e
LinearMolecule,Excited,3.5,f,1,Ground,2.5,f,2,44159.4717339315,0.000418950795077873,44234.3110792,74.8393452685028,0.317253331655769,3213003.91973151,0,rR2(2.5),Excited v=0 3.5  4 F2f - Ground v=0 2.5  3 F2f
LinearMolecule,Excited,12.5,f,1,Ground,13.5,f,2,44159.8217975419,0.00102682026197334,44544.877301452,385.055503910122,3.44246337260148,10727570.0520903,0,pP2(13.5),Excited v=0 12.5 13 F2f - Ground v=0 13.5 14 F2f
LinearMolecule,Excited,13.5,e,1,Ground,13.5,f,2,44159.8217975419,0.000890806055400489,44544.877301452,385.055503910122,2.98646932805404,8641823.78694636,0,pQ12(13.5),Excited v=0 13.5 13 F1e - Ground v=0 13.5 14 F2f
LinearMolecule,Excited,7.5,e,1,Ground,6.5,e,2,44162.1175427935,0.000706867180366476,44303.302330528,141.184787734496,0.735814204815741,3726673.07366604,0,qR12(6.5),Excited v=0 7.5  7 F1e - Ground v=0 6.5  7 F2e
LinearMolecule,Excited,6.5,f,1,Ground,6.5,e,2,44162.1175427935,0.00262174790490349,44303.302330528,141.184787734496,2.7291114985332,15796699.4075443,0,qQ2(6.5),Excited v=0 6.5  7 F2f - Ground v=0 6.5  7 F2e
LinearMolecule,Excited,13.5,f,1,Ground,14.5,f,2,44165.4078696442,0.000881790951822028,44598.5829343,433.175064655768,3.72362599220137,10778993.2740149,0,pP2(14.5),Excited v=0 13.5 14 F2f - Ground v=0 14.5 15 F2f
LinearMolecule,Excited,14.5,e,1,Ground,14.5,f,2,44165.4078696442,0.00073209818677501,44598.5829343,433.175064655768,3.09150352641532,8352542.04775332,0,pQ12(14.5),Excited v=0 14.5 14 F1e - Ground v=0 14.5 15 F2f
LinearMolecule,Excited,24.5,e,1,Ground,25.5,e,2,44165.5009983428,1.30585300625067E-5,45347.46898,1181.9679816572,2.00038323817816,3242769.86798625,0,oP12(25.5),Excited v=0 24.5 24 F1e - Ground v=0 25.5 26 F2e
LinearMolecule,Excited,4.5,f,1,Ground,3.5,f,2,44167.0242440558,0.000631533465306296,44253.4739707,86.449726644158,0.50561756127074,4098642.2352186,0,rR2(3.5),Excited v=0 4.5  5 F2f - Ground v=0 3.5  4 F2f
LinearMolecule,Excited,8.5,e,1,Ground,7.5,e,2,44167.9040394512,0.000714487376881187,44333.969412832,166.065373380786,0.838006287922044,3774145.04389965,0,qR12(7.5),Excited v=0 8.5  8 F1e - Ground v=0 7.5  8 F2e
LinearMolecule,Excited,7.5,f,1,Ground,7.5,e,2,44167.9040394512,0.00272670413794863,44333.969412832,166.065373380786,3.19809038877391,16203713.8745659,0,qQ2(7.5),Excited v=0 7.5  8 F2f - Ground v=0 7.5  8 F2e
LinearMolecule,Excited,14.5,f,1,Ground,15.5,f,2,44171.5166924323,0.000742077501366014,44656.1336848,484.616992367725,4.01046903127142,10839875.3905879,0,pP2(15.5),Excited v=0 14.5 15 F2f - Ground v=0 15.5 16 F2f
LinearMolecule,Excited,15.5,e,1,Ground,15.5,f,2,44171.5166924323,0.000589331659047606,44656.1336848,484.616992367725,3.18497240976517,8070604.65725229,0,pQ12(15.5),Excited v=0 15.5 15 F1e - Ground v=0 15.5 16 F2f
LinearMolecule,Excited,25.5,e,1,Ground,26.5,e,2,44173.5558383017,8.56492156199879E-6,45443.5938175,1270.03797919829,2.00160478283043,3121659.3508306,0,oP12(26.5),Excited v=0 25.5 25 F1e - Ground v=0 26.5 27 F2e
LinearMolecule,Excited,9.5,e,1,Ground,8.5,e,2,44174.2089418097,0.000694678676435622,44368.4730463,194.264104490286,0.932760680085367,3782422.34392918,0,qR12(8.5),Excited v=0 9.5  9 F1e - Ground v=0 8.5  9 F2e
LinearMolecule,Excited,8.5,f,1,Ground,8.5,e,2,44174.2089418097,0.00274209181714942,44368.4730463,194.264104490286,3.68186834428888,16589203.5333332,0,qQ2(8.5),Excited v=0 8.5  9 F2f - Ground v=0 8.5  9 F2e
LinearMolecule,Excited,5.5,f,1,Ground,4.5,f,2,44175.093236115,0.000820708310606009,44276.470806172,101.377570056958,0.705841150567783,4770694.37286698,0,rR2(4.5),Excited v=0 5.5  6 F2f - Ground v=0 4.5  5 F2f
LinearMolecule,Excited,16.5,e,1,Ground,16.5,f,2,44178.1491907973,0.000464956738411077,44717.531415232,539.382224434664,3.26757721479417,7796378.89139204,0,pQ12(16.5),Excited v=0 16.5 16 F1e - Ground v=0 16.5 17 F2f
LinearMolecule,Excited,15.5,f,1,Ground,16.5,f,2,44178.1491907973,0.000612240826900729,44717.531415232,539.382224434664,4.30264583923257,10907660.6091026,0,pP2(16.5),Excited v=0 15.5 16 F2f - Ground v=0 16.5 17 F2f
