Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,A2Sigma,4.5,e,1,X2Pi,4.5,f,2,40354.9185571437,0.00163998660070368,40456.65794865,101.739391506336,1.39354478305936,8616557.64570577,0,pQ12(4.5),A2Sigma v=0 4.5  4 F1e - X2Pi v=2 4.5  5 F2f
LinearMolecule,A2Sigma,3.5,f,1,X2Pi,4.5,f,2,40354.9185571437,0.00144989840845144,40456.65794865,101.739391506336,1.23202126297656,9522282.9956952,0,pP2(4.5),A2Sigma v=0 3.5  4 F2f - X2Pi v=2 4.5  5 F2f
LinearMolecule,A2Sigma,4.5,f,1,X2Pi,5.5,f,2,40356.2591834273,0.00155616374208294,40476.517292775,120.258109347737,1.44513198832169,8936421.90869846,0,pP2(5.5),A2Sigma v=0 4.5  5 F2f - X2Pi v=2 5.5  6 F2f
LinearMolecule,A2Sigma,5.5,e,1,X2Pi,5.5,f,2,40356.2591834273,0.00176133601531123,40476.517292775,120.258109347737,1.63566528963226,8428869.73167464,0,pQ12(5.5),A2Sigma v=0 5.5  5 F1e - X2Pi v=2 5.5  6 F2f
LinearMolecule,A2Sigma,17.5,e,1,X2Pi,18.5,e,2,40357.865427209,0.000148513857976014,41024.188985151,666.323557942052,1.89229176953125,3250825.11054397,0,oP12(18.5),A2Sigma v=0 17.5 17 F1e - X2Pi v=2 18.5 19 F2e
LinearMolecule,A2Sigma,5.5,f,1,X2Pi,6.5,f,2,40358.2062649707,0.00161737460968161,40500.347013399,142.140748428256,1.66817249751706,8597629.38546978,0,pP2(6.5),A2Sigma v=0 5.5  6 F2f - X2Pi v=2 6.5  7 F2f
LinearMolecule,A2Sigma,6.5,e,1,X2Pi,6.5,f,2,40358.2062649708,0.0018016394484346,40500.347013399,142.140748428256,1.85822465638435,8208979.89574004,0,pQ12(6.5),A2Sigma v=0 6.5  6 F1e - X2Pi v=2 6.5  7 F2f
LinearMolecule,A2Sigma,7.5,e,1,X2Pi,7.5,f,2,40360.760529368,0.00177181594621224,40528.146296526,167.385767158008,2.06267291678728,7974654.0088066,0,pQ12(7.5),A2Sigma v=0 7.5  7 F1e - X2Pi v=2 7.5  8 F2f
LinearMolecule,A2Sigma,6.5,f,1,X2Pi,7.5,f,2,40360.760529368,0.00163232117880114,40528.146296526,167.385767158008,1.90027902966401,8396355.2663998,0,pP2(7.5),A2Sigma v=0 6.5  7 F2f - X2Pi v=2 7.5  8 F2f
LinearMolecule,A2Sigma,2.5,e,1,X2Pi,1.5,e,2,40362.4742509492,0.000170623524995245,40428.852967551,66.3787166018437,0.122368260480785,1261752.92867001,0,qR12(1.5),A2Sigma v=0 2.5  2 F1e - X2Pi v=2 1.5  2 F2e
LinearMolecule,A2Sigma,1.5,f,1,X2Pi,1.5,e,2,40362.4742509492,0.000785140153082332,40428.852967551,66.3787166018437,0.563089027547516,8709111.662026,0,qQ2(1.5),A2Sigma v=0 1.5  2 F2f - X2Pi v=2 1.5  2 F2e
LinearMolecule,A2Sigma,18.5,e,1,X2Pi,19.5,e,2,40363.8402300872,0.000109846473422992,41095.560931599,731.720701511833,1.91522259989432,3118433.87263186,0,oP12(19.5),A2Sigma v=0 18.5 18 F1e - X2Pi v=2 19.5 20 F2e
LinearMolecule,A2Sigma,8.5,e,1,X2Pi,8.5,f,2,40363.9227878408,0.00168502518178796,40559.914192494,195.991404653234,2.25008654885199,7734464.68934194,0,pQ12(8.5),A2Sigma v=0 8.5  8 F1e - X2Pi v=2 8.5  9 F2f
LinearMolecule,A2Sigma,7.5,f,1,X2Pi,8.5,f,2,40363.9227878408,0.00160322069760248,40559.914192494,195.991404653234,2.14084950510276,8278843.99589792,0,pP2(8.5),A2Sigma v=0 7.5  8 F2f - X2Pi v=2 8.5  9 F2f
LinearMolecule,A2Sigma,2.5,f,1,X2Pi,2.5,e,2,40365.9710358358,0.00132651302895545,40440.769659354,74.7986235182413,0.990555343643474,10216382.6310627,0,qQ2(2.5),A2Sigma v=0 2.5  3 F2f - X2Pi v=2 2.5  3 F2e
LinearMolecule,A2Sigma,3.5,e,1,X2Pi,2.5,e,2,40365.9710358358,0.000340748376678264,40440.769659354,74.7986235182413,0.254449159555017,1968251.94385759,0,qR12(2.5),A2Sigma v=0 3.5  3 F1e - X2Pi v=2 2.5  3 F2e
LinearMolecule,A2Sigma,9.5,e,1,X2Pi,9.5,f,2,40367.6939274792,0.00155558351924217,40595.649615975,227.955688495831,2.42137895607733,7493039.66382353,0,pQ12(9.5),A2Sigma v=0 9.5  9 F1e - X2Pi v=2 9.5 10 F2f
LinearMolecule,A2Sigma,8.5,f,1,X2Pi,9.5,f,2,40367.6939274792,0.00153503632340397,40595.649615975,227.955688495831,2.38939575042261,8215629.49379723,0,pP2(9.5),A2Sigma v=0 8.5  9 F2f - X2Pi v=2 9.5 10 F2f
LinearMolecule,A2Sigma,4.5,e,1,X2Pi,3.5,e,2,40370.0723472061,0.000485748382356179,40456.65794865,86.5856014439366,0.383821253240774,2375915.79552262,0,qR12(3.5),A2Sigma v=0 4.5  4 F1e - X2Pi v=2 3.5  4 F2e
LinearMolecule,A2Sigma,3.5,f,1,X2Pi,3.5,e,2,40370.0723472061,0.00178519916727772,40456.65794865,86.5856014439366,1.41060146890308,10914814.7831063,0,qQ2(3.5),A2Sigma v=0 3.5  4 F2f - X2Pi v=2 3.5  4 F2e
LinearMolecule,A2Sigma,19.5,e,1,X2Pi,20.5,e,2,40370.4392613988,7.97910222030902E-5,41170.88209065,800.442829251198,1.93430345999878,2993494.63791519,0,oP12(20.5),A2Sigma v=0 19.5 19 F1e - X2Pi v=2 20.5 21 F2e
LinearMolecule,A2Sigma,10.5,e,1,X2Pi,10.5,f,2,40372.0749030347,0.00139779325031823,40635.351345975,263.276442940307,2.57738902573677,7253104.71828076,0,pQ12(10.5),A2Sigma v=0 10.5 10 F1e - X2Pi v=2 10.5 11 F2f
LinearMolecule,A2Sigma,9.5,f,1,X2Pi,10.5,f,2,40372.0749030347,0.00143472238320118,40635.351345975,263.276442940307,2.64548260238041,8189201.69568386,0,pP2(10.5),A2Sigma v=0 9.5 10 F2f - X2Pi v=2 10.5 11 F2f
LinearMolecule,A2Sigma,2.5,f,1,X2Pi,1.5,f,2,40374.3909117119,0.00020163807493417,40440.769659354,66.378747642116,0.144611384334199,1492425.38195542,0,rR2(1.5),A2Sigma v=0 2.5  3 F2f - X2Pi v=2 1.5  2 F2f
LinearMolecule,A2Sigma,4.5,f,1,X2Pi,4.5,e,2,40374.7785158569,0.00216448302562773,40476.517292775,101.738776918099,1.83921937928648,11389048.3233521,0,qQ2(4.5),A2Sigma v=0 4.5  5 F2f - X2Pi v=2 4.5  5 F2e
LinearMolecule,A2Sigma,5.5,e,1,X2Pi,4.5,e,2,40374.7785158569,0.000596910970727598,40476.517292775,101.738776918099,0.507211288826122,2617348.58080181,0,qR12(4.5),A2Sigma v=0 5.5  5 F1e - X2Pi v=2 4.5  5 F2e
LinearMolecule,A2Sigma,11.5,e,1,X2Pi,11.5,f,2,40377.0667284367,0.00122491450828951,40679.018025834,301.951297397293,2.71892035349721,7016378.08406145,0,pQ12(11.5),A2Sigma v=0 11.5 11 F1e - X2Pi v=2 11.5 12 F2f
LinearMolecule,A2Sigma,10.5,f,1,X2Pi,11.5,f,2,40377.0667284367,0.00131041352860762,40679.018025834,301.951297397293,2.90870096673494,8188495.85839346,0,pP2(11.5),A2Sigma v=0 10.5 11 F2f - X2Pi v=2 11.5 12 F2f
LinearMolecule,A2Sigma,20.5,e,1,X2Pi,21.5,e,2,40377.6638337481,5.69341540291756E-5,41250.14988465,872.486050901865,1.94983656956875,2875384.5010777,0,oP12(21.5),A2Sigma v=0 20.5 20 F1e - X2Pi v=2 21.5 22 F2e
LinearMolecule,A2Sigma,5.5,f,1,X2Pi,5.5,e,2,40380.0899739936,0.00245611232126097,40500.347013399,120.257039405444,2.28085783850091,11774494.2175538,0,qQ2(5.5),A2Sigma v=0 5.5  6 F2f - X2Pi v=2 5.5  6 F2e
LinearMolecule,A2Sigma,6.5,e,1,X2Pi,5.5,e,2,40380.0899739936,0.00067139206606254,40500.347013399,120.257039405444,0.623485271145854,2758820.54897449,0,qR12(5.5),A2Sigma v=0 6.5  6 F1e - X2Pi v=2 5.5  6 F2e
LinearMolecule,A2Sigma,3.5,f,1,X2Pi,2.5,f,2,40381.8592012697,0.000425686913636961,40456.65794865,74.7987473803111,0.317876031597025,2461785.26990891,0,rR2(2.5),A2Sigma v=0 3.5  4 F2f - X2Pi v=2 2.5  3 F2f
LinearMolecule,A2Sigma,12.5,e,1,X2Pi,12.5,f,2,40382.6704681961,0.00104839629984813,40726.648163226,343.97769502987,2.84675831607699,6783999.35106382,0,pQ12(12.5),A2Sigma v=0 12.5 12 F1e - X2Pi v=2 12.5 13 F2f
LinearMolecule,A2Sigma,11.5,f,1,X2Pi,12.5,f,2,40382.6704681961,0.00117062656014461,40726.648163226,343.97769502987,3.17865571978364,8206175.44876426,0,pP2(12.5),A2Sigma v=0 11.5 12 F2f - X2Pi v=2 12.5 13 F2f
LinearMolecule,A2Sigma,21.5,e,1,X2Pi,22.5,e,2,40385.5152416548,3.99148367415324E-5,41333.361600279,947.846358624164,1.96211034570502,2763573.87059084,0,oP12(22.5),A2Sigma v=0 21.5 21 F1e - X2Pi v=2 22.5 23 F2e
LinearMolecule,A2Sigma,6.5,f,1,X2Pi,6.5,e,2,40386.0072495948,0.00265370986947686,40528.146296526,142.139046931186,2.73703424681214,12116254.7236503,0,qQ2(6.5),A2Sigma v=0 6.5  7 F2f - X2Pi v=2 6.5  7 F2e
LinearMolecule,A2Sigma,7.5,e,1,X2Pi,6.5,e,2,40386.0072495948,0.000709952219683458,40528.146296526,142.139046931186,0.732244154202506,2836299.77035744,0,qR12(6.5),A2Sigma v=0 7.5  7 F1e - X2Pi v=2 6.5  7 F2e
LinearMolecule,A2Sigma,13.5,e,1,X2Pi,13.5,f,2,40388.887228848,0.000877410935538071,40778.240130159,389.352901310973,2.96167648522829,6556751.01439141,0,pQ12(13.5),A2Sigma v=0 13.5 13 F1e - X2Pi v=2 13.5 14 F2f
LinearMolecule,A2Sigma,12.5,f,1,X2Pi,13.5,f,2,40388.887228848,0.00102354873859628,40778.240130159,389.352901310973,3.45496062084827,8237185.75916808,0,pP2(13.5),A2Sigma v=0 12.5 13 F2f - X2Pi v=2 13.5 14 F2f
LinearMolecule,A2Sigma,4.5,f,1,X2Pi,3.5,f,2,40389.9313827146,0.000641401399071591,40476.517292775,86.5859100603651,0.506813531739667,3141890.10495391,0,rR2(3.5),A2Sigma v=0 4.5  5 F2f - X2Pi v=2 3.5  4 F2f
LinearMolecule,A2Sigma,8.5,e,1,X2Pi,7.5,e,2,40392.5309598666,0.000715898253996038,40559.914192494,167.38323262737,0.833408229275681,2870859.38670694,0,qR12(7.5),A2Sigma v=0 8.5  8 F1e - X2Pi v=2 7.5  8 F2e
LinearMolecule,A2Sigma,7.5,f,1,X2Pi,7.5,e,2,40392.5309598666,0.0027558416057009,40559.914192494,167.38323262737,3.20819482370765,12432755.5069072,0,qQ2(7.5),A2Sigma v=0 7.5  8 F2f - X2Pi v=2 7.5  8 F2e
LinearMolecule,A2Sigma,22.5,e,1,X2Pi,23.5,e,2,40393.9947578965,2.74992765431184E-5,41420.514388551,1026.51963065451,1.97139865639088,2657605.3012771,0,oP12(23.5),A2Sigma v=0 22.5 22 F1e - X2Pi v=2 23.5 24 F2e
