Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,32,f,1,Ground,32,e,2,49928.7959286595,2.1301494706472E-8,51535.3895478667,1606.59361920721,0.0103202722778019,18593.2162213365,0,pQ23(32),Excited v=2 32 32 F2f - Ground v=0 32 33 F3e
LinearMolecule,Excited,37,e,1,Ground,36,e,1,49942.9015425885,9.92860319214431E-6,51745.7380897989,1802.83654721037,12.3285655293296,19266198.7945635,0,rR1(36),Excited v=2 37 36 F1e - Ground v=0 36 35 F1e
LinearMolecule,Excited,36,f,1,Ground,35,f,1,49943.380842976,9.55127588948406E-6,51748.5028374667,1805.12199449069,11.9907407407407,19252201.9715534,0,rR2(35),Excited v=2 36 36 F2f - Ground v=0 35 35 F2f
LinearMolecule,Excited,35,e,2,Ground,34,e,2,49944.4394822533,9.36521208611357E-6,51747.8586283183,1803.41914606497,11.6615283685884,19252272.3778497,0,rR3(34),Excited v=2 35 36 F3e - Ground v=0 34 35 F3e
LinearMolecule,Excited,31,e,1,Ground,31,f,1,50012.4685364204,5.18058832160637E-8,51435.2140120614,1422.74547564104,0.010392816008141,19415.6084587721,0,pQ12(31),Excited v=2 31 30 F1e - Ground v=0 31 31 F2f
LinearMolecule,Excited,31,e,1,Ground,32,e,1,50014.7179459812,5.37197718065982E-5,51435.2140120614,1420.49606608021,10.6611277514123,19919549.5142688,0,pP1(32),Excited v=2 31 30 F1e - Ground v=0 32 31 F1e
LinearMolecule,Excited,30,f,1,Ground,31,f,1,50015.0594410256,5.145577550615E-5,51437.8049166667,1422.74547564104,10.3225806451613,19919767.2594925,0,pP2(31),Excited v=2 30 30 F2f - Ground v=0 31 31 F2f
LinearMolecule,Excited,29,e,2,Ground,30,e,2,50015.9783374305,5.02343669356834E-5,51436.9868954662,1421.00855803573,9.99395437478788,19940456.5730338,0,pP3(30),Excited v=2 29 30 F3e - Ground v=0 30 31 F3e
LinearMolecule,Excited,30,f,1,Ground,30,e,2,50016.7963586309,5.52981892796378E-8,51437.8049166667,1421.00855803573,0.0110013843983872,21231.8853597364,0,pQ23(30),Excited v=2 30 30 F2f - Ground v=0 30 31 F3e
LinearMolecule,Excited,33,e,2,Ground,33,f,1,50029.9523424992,2.07220847167617E-8,51638.2657992993,1608.31345680007,0.0101227071830323,17800.6385482893,0,rQ32(33),Excited v=2 33 34 F3e - Ground v=0 33 33 F2f
LinearMolecule,Excited,35,e,1,Ground,34,e,1,50030.2151452241,2.4133418086355E-5,51636.2611658151,1606.04602059099,11.6616325023919,19351808.4450048,0,rR1(34),Excited v=2 35 34 F1e - Ground v=0 34 33 F1e
LinearMolecule,Excited,34,f,1,Ground,33,f,1,50030.6544998666,2.3180274952203E-5,51638.9679566667,1608.31345680007,11.3235294117647,19335914.5128746,0,rR2(33),Excited v=2 34 34 F2f - Ground v=0 33 33 F2f
LinearMolecule,Excited,33,e,2,Ground,32,e,2,50031.6721800921,2.26932352345167E-5,51638.2657992993,1606.59361920721,10.9945508384097,19335757.3134244,0,rR3(32),Excited v=2 33 34 F3e - Ground v=0 32 33 F3e
LinearMolecule,Excited,34,f,1,Ground,34,e,1,50032.9219360757,1.98858065545435E-8,51638.9679566667,1606.04602059099,0.00960912238883639,16410.6459648645,0,rQ21(34),Excited v=2 34 34 F2f - Ground v=0 34 33 F1e
LinearMolecule,Excited,25,e,1,Ground,26,e,2,50095.2574477078,1.3454045393632E-8,51178.9361614926,1083.67871378489,0.000530864918715489,1231.19581813571,0,nP13(26),Excited v=2 25 24 F1e - Ground v=0 26 27 F3e
LinearMolecule,Excited,29,e,1,Ground,29,f,1,50095.2679096961,1.27468164456151E-7,51343.7161626671,1248.44825297104,0.0110846514675445,22222.0225415011,0,pQ12(29),Excited v=2 29 28 F1e - Ground v=0 29 29 F2f
LinearMolecule,Excited,29,e,1,Ground,30,e,1,50097.4992642715,0.0001161637988728,51343.7161626671,1246.21689839563,9.99409685425956,20038403.9650399,0,pP1(30),Excited v=2 29 28 F1e - Ground v=0 30 29 F1e
LinearMolecule,Excited,28,f,1,Ground,29,f,1,50097.8008884956,0.000111029842363326,51346.2491414667,1248.44825297104,9.6551724137931,20038472.2423342,0,pP2(29),Excited v=2 28 28 F2f - Ground v=0 29 29 F2f
LinearMolecule,Excited,27,e,2,Ground,28,e,2,50098.6790607893,0.000108160392352718,51345.3732093058,1246.69414851647,9.32685100607056,20062018.0761277,0,pP3(28),Excited v=2 27 28 F3e - Ground v=0 28 29 F3e
LinearMolecule,Excited,28,f,1,Ground,28,e,2,50099.5549929502,1.36594810281461E-7,51346.2491414667,1246.69414851647,0.0117787982826752,24448.4412992435,0,pQ23(28),Excited v=2 28 28 F2f - Ground v=0 28 29 F3e
LinearMolecule,Excited,31,e,2,Ground,31,f,1,50111.8839768309,5.3718656396158E-8,51534.6294524719,1422.74547564104,0.0107765388305687,20252.7677669054,0,rQ32(31),Excited v=2 31 32 F3e - Ground v=0 31 31 F2f
LinearMolecule,Excited,33,e,1,Ground,32,e,1,50112.2446391539,5.5400426817902E-5,51532.7407052341,1420.49606608021,10.9946674739202,19429530.5473799,0,rR1(32),Excited v=2 33 32 F1e - Ground v=0 32 31 F1e
LinearMolecule,Excited,32,f,1,Ground,31,f,1,50112.6440722256,5.31190432495617E-5,51535.3895478667,1422.74547564104,10.65625,19411381.2787093,0,rR2(31),Excited v=2 32 32 F2f - Ground v=0 31 31 F2f
LinearMolecule,Excited,31,e,2,Ground,30,e,2,50113.6208944362,5.19110903245408E-5,51534.6294524719,1421.00855803573,10.3275327210391,19410951.4119172,0,rR3(30),Excited v=2 31 32 F3e - Ground v=0 30 31 F3e
LinearMolecule,Excited,32,f,1,Ground,32,e,1,50114.8934817865,5.13831421017434E-8,51535.3895478667,1420.49606608021,0.0101974044898748,18578.0516981744,0,rQ21(32),Excited v=2 32 32 F2f - Ground v=0 32 31 F1e
