Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,A,12.5,f,1,X,12.5,e,2,32109.993688818,2.37399317052711E-8,37268.183114,5158.18942518199,8.37484228720957,10033383.0405633,0,qQ2(12.5),A v=0 12.5 13 F2f - X v=0 12.5 13 F2e
LinearMolecule,A,13.5,e,1,X,13.5,f,1,32140.7984458159,2.9370264040515E-8,37270.896614,5130.09816818414,9.05514333911636,10102543.3966229,0,qQ1(13.5),A v=0 13.5 13 F1e - X v=0 13.5 13 F1f
LinearMolecule,A,11.5,f,1,X,11.5,e,2,32148.9401924459,1.99797875450274E-7,36845.226746,4696.28655355407,7.69159875153606,10019102.1228916,0,qQ2(11.5),A v=0 11.5 12 F2f - X v=0 11.5 12 F2e
LinearMolecule,A,3.5,f,1,X,4.5,f,2,32152.3864839401,0.00191868966345558,34588.19465,2435.80816605987,1.44613107194143,5653023.01931083,0,pP2(4.5),A v=0 3.5  4 F2f - X v=0 4.5  5 F2f
LinearMolecule,A,4.5,e,1,X,4.5,f,2,32153.2909839401,0.00065334931927737,34589.09915,2435.80816605987,0.49243437822933,1540097.08811534,0,pQ12(4.5),A v=0 4.5  4 F1e - X v=0 4.5  5 F2f
LinearMolecule,A,5.5,e,1,X,6.5,e,1,32162.4467473943,0.00146893892572535,34757.78615,2595.33940260566,2.37949758543407,6206899.38364074,0,pP1(6.5),A v=0 5.5  5 F1e - X v=0 6.5  6 F1e
LinearMolecule,A,1.5,e,1,X,2.5,e,2,32168.5328914857,0.000861245855704168,34284.314294,2115.78140251434,0.139882822269941,1095271.03017528,0,oP12(2.5),A v=0 1.5  1 F1e - X v=0 2.5  3 F2e
LinearMolecule,A,12.5,e,1,X,12.5,f,1,32181.7782191593,2.51526721457957E-7,36847.739246,4665.96102684074,8.37233421632675,10097799.9830013,0,qQ1(12.5),A v=0 12.5 12 F1e - X v=0 12.5 12 F1f
LinearMolecule,A,10.5,f,1,X,10.5,e,2,32184.4444827215,1.4199495328762E-6,36452.366414,4267.9219312785,7.00619422157643,9988976.38432333,0,qQ2(10.5),A v=0 10.5 11 F2f - X v=0 10.5 11 F2e
LinearMolecule,A,11.5,e,1,X,10.5,e,2,32186.7559827215,4.54195726880519E-8,36454.677914,4267.9219312785,0.224105392724014,292951.772868,0,qR12(10.5),A v=0 11.5 11 F1e - X v=0 10.5 11 F2e
