Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,B2Pi,42.5,e,2,X2Pi,41.5,e,2,44655.8218578534,1.48960773345433E-8,47649.5872629375,2993.76540508411,13.5513141079161,13202028.4167741,0,rR2e(41.5),B2Pi v=0 42.5 43 F2e - X2Pi v=0 41.5 42 F2e
LinearMolecule,B2Pi,39.5,f,1,X2Pi,38.5,f,2,44685.1853139462,4.55867036234844E-9,47273.7082476395,2588.5229336933,0.593869491079224,623182.372614911,0,qR12f(38.5),B2Pi v=0 39.5 39 F1f - X2Pi v=0 38.5 39 F2f
LinearMolecule,B2Pi,39.5,e,1,X2Pi,38.5,e,2,44685.3574448631,4.6240589426682E-9,47273.7082476395,2588.35080277643,0.601890744294149,631606.846856113,0,qR12e(38.5),B2Pi v=0 39.5 39 F1e - X2Pi v=0 38.5 39 F2e
LinearMolecule,B2Pi,33.5,f,1,X2Pi,34.5,f,2,44688.2446488035,4.29847028400177E-8,46783.5033652315,2095.25871642796,0.525744284336544,649185.748987092,0,oP12f(34.5),B2Pi v=0 33.5 33 F1f - X2Pi v=0 34.5 35 F2f
LinearMolecule,B2Pi,33.5,e,1,X2Pi,34.5,e,2,44688.3777007347,4.35309401619014E-8,46783.5033652315,2095.12566449673,0.532085656541201,657021.904152923,0,oP12e(34.5),B2Pi v=0 33.5 33 F1e - X2Pi v=0 34.5 35 F2e
LinearMolecule,B2Pi,35.5,f,2,X2Pi,36.5,f,2,44688.6096422818,3.00567921759655E-7,47023.7525724412,2335.14293015944,11.6156775438693,13546466.3511866,0,pP2f(36.5),B2Pi v=0 35.5 36 F2f - X2Pi v=0 36.5 37 F2f
LinearMolecule,B2Pi,35.5,e,2,X2Pi,36.5,e,2,44688.7616447473,3.00606565317487E-7,47023.7525724412,2334.9909276939,11.6087052111056,13538473.2058337,0,pP2e(36.5),B2Pi v=0 35.5 36 F2e - X2Pi v=0 36.5 37 F2e
LinearMolecule,B2Pi,37.5,f,1,X2Pi,38.5,f,1,44688.900786076,2.19431987311888E-7,47101.3729614388,2412.47217536274,12.2875861272885,13576112.9492321,0,pP1f(38.5),B2Pi v=0 37.5 37 F1f - X2Pi v=0 38.5 38 F1f
LinearMolecule,B2Pi,37.5,e,1,X2Pi,38.5,e,1,44689.1757589592,2.19586558797959E-7,47101.3729614388,2412.19720247961,12.280036732923,13568022.3452555,0,pP1e(38.5),B2Pi v=0 37.5 37 F1e - X2Pi v=0 38.5 38 F1e
LinearMolecule,B2Pi,43.5,f,1,X2Pi,42.5,f,1,44695.4926331122,1.88792341275922E-8,47645.1876256806,2949.69499256845,13.9027941170659,13271928.921168,0,rR1f(42.5),B2Pi v=0 43.5 43 F1f - X2Pi v=0 42.5 42 F1f
