wavenumbers,intensities
5.05324017437486E+0004,0.00000000000000E+0000
5.05357727500717E+0004,0.00000000000000E+0000
5.05357727500717E+0004,1.01221161177951E-0006
5.05357727500717E+0004,0.00000000000000E+0000
5.05376114807934E+0004,0.00000000000000E+0000
5.05376114807934E+0004,1.08070978394221E-0005
5.05376114807934E+0004,0.00000000000000E+0000
5.05391437563949E+0004,0.00000000000000E+0000
5.05391437563949E+0004,3.30503416040589E-0003
5.05391437563949E+0004,0.00000000000000E+0000
5.05394502115152E+0004,0.00000000000000E+0000
5.05394502115152E+0004,6.68341516439654E-0003
5.05394502115152E+0004,0.00000000000000E+0000
5.05409824871166E+0004,0.00000000000000E+0000
5.05409824871166E+0004,9.95405027852133E-0006
5.05409824871166E+0004,0.00000000000000E+0000
5.05618214352959E+0004,0.00000000000000E+0000
5.05618214352959E+0004,6.75656759064901E-0008
5.05618214352959E+0004,0.00000000000000E+0000
5.05697892684233E+0004,0.00000000000000E+0000
5.05697892684233E+0004,3.10407016887855E-0005
5.05697892684233E+0004,0.00000000000000E+0000
5.05713215440247E+0004,0.00000000000000E+0000
5.05713215440247E+0004,5.59660091122502E-0003
5.05713215440247E+0004,0.00000000000000E+0000
5.05716279991450E+0004,0.00000000000000E+0000
5.05716279991450E+0004,1.13327539660769E-0002
5.05716279991450E+0004,0.00000000000000E+0000
5.05731602747464E+0004,0.00000000000000E+0000
5.05731602747464E+0004,3.55708356353857E-0005
5.05731602747464E+0004,0.00000000000000E+0000
5.05774506464304E+0004,0.00000000000000E+0000
5.05774506464304E+0004,1.93003355786472E-0005
5.05774506464304E+0004,0.00000000000000E+0000
5.05777571015507E+0004,0.00000000000000E+0000
5.05777571015507E+0004,1.85948357741618E-0006
5.05777571015507E+0004,0.00000000000000E+0000
5.05789829220318E+0004,0.00000000000000E+0000
5.05789829220318E+0004,4.62700737739124E-0003
5.05789829220318E+0004,0.00000000000000E+0000
5.05792893771521E+0004,0.00000000000000E+0000
5.05792893771521E+0004,4.97380555640748E-0003
5.05792893771521E+0004,0.00000000000000E+0000
5.05795958322724E+0004,0.00000000000000E+0000
5.05795958322724E+0004,4.38665510231814E-0003
5.05795958322724E+0004,0.00000000000000E+0000
5.05808216527535E+0004,0.00000000000000E+0000
5.05808216527535E+0004,1.75732126463101E-0005
5.05808216527535E+0004,0.00000000000000E+0000
5.06007412355720E+0004,0.00000000000000E+0000
5.06007412355720E+0004,1.19875192736410E-0007
5.06007412355720E+0004,0.00000000000000E+0000
5.06056445174966E+0004,0.00000000000000E+0000
5.06056445174966E+0004,5.11531842730161E-0005
5.06056445174966E+0004,0.00000000000000E+0000
5.06068703379777E+0004,0.00000000000000E+0000
5.06068703379777E+0004,6.66913858376328E-0003
5.06068703379777E+0004,0.00000000000000E+0000
5.06074832482183E+0004,0.00000000000000E+0000
5.06074832482183E+0004,1.35197548295892E-0002
5.06074832482183E+0004,0.00000000000000E+0000
5.06090155238197E+0004,0.00000000000000E+0000
5.06090155238197E+0004,5.99900655215145E-0005
5.06090155238197E+0004,0.00000000000000E+0000
5.06120800750225E+0004,0.00000000000000E+0000
5.06120800750225E+0004,3.32059924451752E-0005
5.06120800750225E+0004,0.00000000000000E+0000
5.06136123506239E+0004,0.00000000000000E+0000
5.06136123506239E+0004,6.03205072702186E-0003
5.06136123506239E+0004,0.00000000000000E+0000
5.06142252608645E+0004,0.00000000000000E+0000
5.06142252608645E+0004,1.22100156864764E-0002
5.06142252608645E+0004,0.00000000000000E+0000
5.06145317159848E+0004,0.00000000000000E+0000
5.06145317159848E+0004,3.48728458264365E-0006
5.06145317159848E+0004,0.00000000000000E+0000
5.06157575364659E+0004,0.00000000000000E+0000
5.06157575364659E+0004,2.97891134273223E-0005
5.06157575364659E+0004,0.00000000000000E+0000
5.06344512988033E+0004,0.00000000000000E+0000
5.06344512988033E+0004,2.01564402009725E-0007
5.06344512988033E+0004,0.00000000000000E+0000
5.06359835744047E+0004,0.00000000000000E+0000
5.06359835744047E+0004,8.20752764298720E-0005
5.06359835744047E+0004,0.00000000000000E+0000
5.06375158500061E+0004,0.00000000000000E+0000
5.06375158500061E+0004,7.25931742534210E-0003
5.06375158500061E+0004,0.00000000000000E+0000
5.06381287602467E+0004,0.00000000000000E+0000
5.06381287602467E+0004,1.47446432599620E-0002
5.06381287602467E+0004,0.00000000000000E+0000
5.06396610358481E+0004,0.00000000000000E+0000
5.06396610358481E+0004,9.95341596555116E-0005
5.06396610358481E+0004,0.00000000000000E+0000
5.06414997665698E+0004,0.00000000000000E+0000
5.06414997665698E+0004,5.53677792176475E-0005
5.06414997665698E+0004,0.00000000000000E+0000
5.06430320421712E+0004,0.00000000000000E+0000
5.06430320421712E+0004,7.28510763351364E-0003
5.06430320421712E+0004,0.00000000000000E+0000
5.06436449524118E+0004,0.00000000000000E+0000
5.06436449524118E+0004,1.47597134742602E-0002
5.06436449524118E+0004,0.00000000000000E+0000
5.06451772280132E+0004,0.00000000000000E+0000
5.06451772280132E+0004,4.86948953490215E-0005
5.06451772280132E+0004,0.00000000000000E+0000
5.06460965933741E+0004,0.00000000000000E+0000
5.06460965933741E+0004,7.04156202199202E-0006
5.06460965933741E+0004,0.00000000000000E+0000
5.06614193493883E+0004,0.00000000000000E+0000
5.06614193493883E+0004,1.29881151250826E-0004
5.06614193493883E+0004,0.00000000000000E+0000
5.06629516249897E+0004,0.00000000000000E+0000
5.06629516249897E+0004,7.07982730105418E-0003
5.06629516249897E+0004,0.00000000000000E+0000
5.06632580801100E+0004,0.00000000000000E+0000
5.06632580801100E+0004,1.44332845452012E-0002
5.06632580801100E+0004,0.00000000000000E+0000
5.06647903557114E+0004,0.00000000000000E+0000
5.06647903557114E+0004,1.66080113963318E-0004
5.06647903557114E+0004,0.00000000000000E+0000
5.06660161761925E+0004,0.00000000000000E+0000
5.06660161761925E+0004,9.03335124220029E-0005
5.06660161761925E+0004,0.00000000000000E+0000
5.06672419966737E+0004,0.00000000000000E+0000
5.06672419966737E+0004,8.08506478247476E-0003
5.06672419966737E+0004,0.00000000000000E+0000
5.06678549069142E+0004,0.00000000000000E+0000
5.06678549069142E+0004,1.64047912751187E-0002
5.06678549069142E+0004,0.00000000000000E+0000
5.06693871825157E+0004,0.00000000000000E+0000
5.06693871825157E+0004,7.72624249596716E-0005
5.06693871825157E+0004,0.00000000000000E+0000
5.06724517337185E+0004,0.00000000000000E+0000
5.06724517337185E+0004,1.74482087285586E-0005
5.06724517337185E+0004,0.00000000000000E+0000
5.06813389322068E+0004,0.00000000000000E+0000
5.06813389322068E+0004,2.07698513262803E-0004
5.06813389322068E+0004,0.00000000000000E+0000
5.06828712078082E+0004,0.00000000000000E+0000
5.06828712078082E+0004,5.92866447885399E-0003
5.06828712078082E+0004,0.00000000000000E+0000
5.06834841180487E+0004,0.00000000000000E+0000
5.06834841180487E+0004,1.21913816077568E-0002
5.06834841180487E+0004,0.00000000000000E+0000
5.06850163936502E+0004,0.00000000000000E+0000
5.06850163936502E+0004,4.39247833684683E-0004
5.06850163936502E+0004,0.00000000000000E+0000
5.06859357590110E+0004,0.00000000000000E+0000
5.06859357590110E+0004,4.81061634370217E-0007
5.06859357590110E+0004,0.00000000000000E+0000
5.06865486692516E+0004,0.00000000000000E+0000
5.06865486692516E+0004,8.13037087380171E-0003
5.06865486692516E+0004,0.00000000000000E+0000
5.06868551243719E+0004,0.00000000000000E+0000
5.06868551243719E+0004,1.65415293273194E-0002
5.06868551243719E+0004,0.00000000000000E+0000
5.06883873999733E+0004,0.00000000000000E+0000
5.06883873999733E+0004,1.20270290656931E-0004
5.06883873999733E+0004,0.00000000000000E+0000
5.06939035921384E+0004,0.00000000000000E+0000
5.06939035921384E+0004,8.60322227285889E-0005
5.06939035921384E+0004,0.00000000000000E+0000
5.06963552331007E+0004,0.00000000000000E+0000
5.06963552331007E+0004,3.54745651433585E-0004
5.06963552331007E+0004,0.00000000000000E+0000
5.06978875087021E+0004,0.00000000000000E+0000
5.06978875087021E+0004,3.72893287577098E-0003
5.06978875087021E+0004,0.00000000000000E+0000
5.06981939638224E+0004,0.00000000000000E+0000
5.06981939638224E+0004,5.47186267148108E-0003
5.06981939638224E+0004,0.00000000000000E+0000
5.06985004189427E+0004,0.00000000000000E+0000
5.06985004189427E+0004,2.37106007595657E-0003
5.06985004189427E+0004,0.00000000000000E+0000
5.06988068740630E+0004,0.00000000000000E+0000
5.06988068740630E+0004,2.45185578871876E-0004
5.06988068740630E+0004,0.00000000000000E+0000
5.07000326945441E+0004,0.00000000000000E+0000
5.07000326945441E+0004,6.34147828225809E-0004
5.07000326945441E+0004,0.00000000000000E+0000
5.07003391496644E+0004,0.00000000000000E+0000
5.07003391496644E+0004,7.20497419305172E-0003
5.07003391496644E+0004,0.00000000000000E+0000
5.07006456047847E+0004,0.00000000000000E+0000
5.07006456047847E+0004,1.47432901426439E-0002
5.07006456047847E+0004,0.00000000000000E+0000
5.07021778803861E+0004,0.00000000000000E+0000
5.07021778803861E+0004,1.87274919614630E-0004
5.07021778803861E+0004,0.00000000000000E+0000
5.07040166111078E+0004,0.00000000000000E+0000
5.07040166111078E+0004,6.74845058832314E-0007
5.07040166111078E+0004,0.00000000000000E+0000
5.07061617969498E+0004,0.00000000000000E+0000
5.07061617969498E+0004,7.79535786043721E-0004
5.07061617969498E+0004,0.00000000000000E+0000
5.07073876174309E+0004,0.00000000000000E+0000
5.07073876174309E+0004,4.60958415141316E-0004
5.07073876174309E+0004,0.00000000000000E+0000
5.07080005276715E+0004,0.00000000000000E+0000
5.07080005276715E+0004,2.66895553462051E-0003
5.07080005276715E+0004,0.00000000000000E+0000
5.07089198930323E+0004,0.00000000000000E+0000
5.07089198930323E+0004,5.24381185655294E-0003
5.07089198930323E+0004,0.00000000000000E+0000
5.07092263481526E+0004,0.00000000000000E+0000
5.07092263481526E+0004,6.92475322038242E-0003
5.07092263481526E+0004,0.00000000000000E+0000
5.07095328032729E+0004,0.00000000000000E+0000
5.07095328032729E+0004,3.97157889128134E-0003
5.07095328032729E+0004,0.00000000000000E+0000
5.07101457135135E+0004,0.00000000000000E+0000
5.07101457135135E+0004,9.97283164964927E-0004
5.07101457135135E+0004,0.00000000000000E+0000
5.07107586237540E+0004,0.00000000000000E+0000
5.07107586237540E+0004,1.77175210699459E-0003
5.07107586237540E+0004,0.00000000000000E+0000
5.07122908993555E+0004,0.00000000000000E+0000
5.07122908993555E+0004,2.24725133382324E-0003
5.07122908993555E+0004,0.00000000000000E+0000
5.07125973544757E+0004,0.00000000000000E+0000
5.07125973544757E+0004,4.30793977627346E-0003
5.07125973544757E+0004,0.00000000000000E+0000
5.07141296300772E+0004,0.00000000000000E+0000
5.07141296300772E+0004,5.81056947129930E-0004
5.07141296300772E+0004,0.00000000000000E+0000
5.07147425403177E+0004,0.00000000000000E+0000
5.07147425403177E+0004,5.29678872098375E-0004
5.07147425403177E+0004,0.00000000000000E+0000
5.07165812710394E+0004,0.00000000000000E+0000
5.07165812710394E+0004,8.67141826882263E-0007
5.07165812710394E+0004,0.00000000000000E+0000
5.07236297388060E+0004,0.00000000000000E+0000
5.07236297388060E+0004,3.23690154350106E-0008
5.07236297388060E+0004,0.00000000000000E+0000
5.07242426490465E+0004,0.00000000000000E+0000
5.07242426490465E+0004,9.58458115248777E-0007
5.07242426490465E+0004,0.00000000000000E+0000
5.07263878348885E+0004,0.00000000000000E+0000
5.07263878348885E+0004,6.89885057300212E-0007
5.07263878348885E+0004,0.00000000000000E+0000
5.07683721863675E+0004,0.00000000000000E+0000
