9.049E-01,9.167E-02,3.300E-03,5.190E-05,2.930E-07,0.000E-00,0.000E-00,0.000E-00
8.712E-02,7.086E-01,1.915E-01,1.280E-02,3.300E-04,3.700E-06,0.000E-00,0.000E-00
7.190E-03,1.711E-01,4.985E-01,2.891E-01,3.272E-02,1.350E-03,0.000E-00,0.000E-00
6.400E-04,2.490E-02,2.377E-01,2.947E-01,3.586E-01,6.856E-02,4.440E-03,0.000E-00
6.600E-05,3.190E-03,5.313E-02,2.695E-01,1.329E-01,4.074E-01,1.213E-01,1.203E-02
